judul,abstrak,fakultas,bahasa,keywords,link
Perbandingan Status Gizi Anak Sekolah Pada Desa Tertinggal Dan Desa Tidak Tertinggal Di Kabupaten Jember.,Status gizi merupakan suatu kondisi seseorang sebagai hasil proses metabolisme zat makanan dalam tubuhnya.Status gizi dipengaruhi oleh faktor faktor antara lain pengetahuan  gizi yang kurang .,8,id,Gizi Anak Sekolah Dasar; Undergraduat Thesis,https://repository.unej.ac.id/handle/123456789/70356 
ANALISIS EFEK MINYAK IKAN LEMURU (Sardinella longiceps)  TERHADAP STRUKTUR PERMUKAAN ENAMEL TIKUS  WISTAR YANG MENGALAMI PERIODONTITIS PADA MASA ODONTOGENESIS MENGGUNAKAN SCANNING ELECTRON MICROSCOPE  (SEM),"Minyak ikan adalah salah satu obat alami yang berasal dari biota laut yang memiliki manfaat tinggi bagi kesehatan. Penyakit periodontal merupakan penyebab utama hilangnya gigi. Hipoplasi dan hipokalsifiasi enamel ataupun erupsi prematur merupakan akibat yang terjadi karena adanya gangguan tersebut (McDonnell, et al., 2004). Tujuan dari penelitian ini adalah untuk mengetahui efek minyak ikan lemuru (Sardinella longiceps) terhadap struktur permukaan enamel tikus wistar yang mengalami periodontitis pada masa odontogenesis dengan menggunakan Scanning Electron Microscope (SEM). Penelitian ini menggunakan tikus wistar jantan, berumur 5 hari, sebanyak 15 ekor, dan dibagi menjadi 3 kelompok. Kelompok 1 sebagai kontrol negatif, diinduksi saline normal. Kelompok 2 sebagai kontrol positif, diinduksi LPS. Kelompok 3 diinduksi LPS dan minyak ikan lemuru. Setelah hari ke-21, tikus didekapitasi, kemudian dilakukan pemotretan permukaan enamel menggunakan Scanning Electron Microscope (SEM) dengan pembesaran 3500 kali dan dilihat gambaran kerusakan struktur permukaan enamelnya. Hasil penelitian ini menunjukkan kerusakan permukaan enamel berbeda secara bermakna (p<0,05) pada kelompok-kelompok penelitian. Pemberian minyak ikan lemuru menghambat terjadinya resorbsi tulang alveolar yang distimulasi oleh LPS. Oleh karena induksi LPS dapat menghambat resorbsi tulang, maka erupsi prematur dapat dicegah. Selain itu pemberian minyak ikan dapat menurunkan mediator proinflamasi sehingga kematian sel ameloblas bisa dihambat,  amelogenesis akan terjadi sempurna, sehingga enamel akan terbentuk dengan baik. Disimpulkan bahwa pemberian minyak ikan lemuru berpengaruh menghambat kerusakan struktur permukaan enamel pada tikus wistar yang mengalami periodontitis melalui Scanning Electron Microscope (SEM) pada masa odontogenesis.",8,other,"Minyak Ikan Lemuru (Sardinella longiceps), Enamel, Periodontitis, Odontogenesis, Scanning Electron Microscope; Other",https://repository.unej.ac.id/handle/123456789/4538 
PENGARUH PASTA GIGI YANG MENGANDUNG  Cetylpyridinium Chloride  dan SODIUM FLUORIDE   TERHADAP PERTUMBUHAN Streptococcus sp. PADA PLAK GIGI,"Karies masih menjadi penyakit kedua terbesar setelah penyakit kulit dan pencernaan. Hal ini terjadi karena dalam rongga mulut hidup berbagai jenis bakteri. Banyak cara yang dapat dilakukan untuk menghilangkan bakteri dalam rongga mulut salah satu cara yang paling populer dan efektif adalah sikat gigi dengan pasta gigi. Berbagai merk pasta gigi yang beredar di pasaran dengan kandungan yang mayoritas adalah senyawa fluoride seperti Sodium fluoride dan Sodium monofluorophosphate. Tetapi berdasarkan penelitian terdahulu menunjukkan bahwa Sodium fluoride tidak begitu efektif untuk mengurangi pertumbuhan bakteri rongga mulut. Penelitian ini bertujuan untuk mengetahui pengaruh CPC dan pengaruh Sodium fluoride terhadap pertumbuhan Streptococcus sp. pada plak gigi serta untuk membandingkan pengaruh CPC dan Sodium fluoride terhadap pertumbuhan Streptococcus sp. pada plak gigi. Penelitian ini dilakukan di Laboratorium Mikrobiologi Universitas Jember pada tanggal 11-14 Juli 2005. Subyek penelitian sebanyak 15 siswa SDN Tegal Besar II Jember. Teknik pelaksanaannya adalah : 1) pada hari pertama ke-15 anak ini menjadi kontrol dan 1 jam kemudian diinstruksikan untuk menyikat dengan pasta gigi yang mengandung CPC; 2) pada hari ke-2, ke-15 anak ini diinstruksikan untuk menyikat gigi dengan pasta gigi yang mengandung Sodium fluoride. Pada ketiga kelompok perlakuan diambil sampel plak sebesar ujung mata ekskavator, kemudian sampel plak diencerkan 10  xii -2 dan ditanam pada media streptococcus agar dengan metode pour plate. Hasil penelitian menunjukkan bahwa rata-rata Streptococcus sp. yang tumbuh setelah penyikatan dengan menggunakan pasta gigi yang mengandung CPC adalah 139,87 cfu. Sedangkan yang mengandung Sodium fluoride adalah 188,67 cfu dan nilai yang tertinggi adalah sebelum penyikatan yaitu 271,53 cfu. Data ini menunjukkan bahwa CPC lebih efektif daripada Sodium fluoride. Data hasil penelitian dianalisa dengan uji statistik ANAVA satu arah dan didapat perbedaan bermakna (p < 0,05), selanjutnya dilakukan uji Tukey HSD dan hasilnya menunjukkan bahwa antara kontrol dengan setelah perlakuan menggunakan pasta gigi CPC dan dengan pasta gigi sodium fluoride berbeda bermakna (p = 0,000), antara CPC dan sodium fluoride juga berbeda bermakna. Kesimpulan yang dapat diambil dari penelitian ini adalah bahwa CPC dan Sodium fluoride berpengaruh terhadap pertumbuhan bakteri Streptococcus sp. dan CPC lebih efektif dibandingkan Sodium fluoride dalam menekan dan menghambat pertumbuhan bakteri Streptococcus sp. pada plak gigi.",8,other,PENGARUH PASTA GIGI; Other,https://repository.unej.ac.id/handle/123456789/15988 
"PENGARUH BERBAGAI KONSENTRASI EKSTRAK DAUN JAMBU METE (Anacardium occidentale, L.) SEBAGAI BAHAN PEMBERSIH GIGI TIRUAN TERHADAP PERTUMBUHAN Candida albicans PADA RESIN AKRILIK HEAT CURED DENGAN LAMA PERENDAMAN 45 MENIT","Penggunaan resin akrilik sebagai bahan basis gigi tiruan sampai saat ini masih cukup banyak. Bahan basis gigi tiruan yang sampai saat ini masih merupakan pilihan adalah resin akrilik jenis heat cured. Resin akrilik sebagai bahan basis gigi tiruan akan selalu kontak dengan saliva yang berada di rongga mulut. Dalam proses selanjutnya, gigi tiruan resin akrilik ini akan mengabsorbsi protein saliva secara selektif, dan akan membentuk acquired denture pellicle (ADP). Segera setelah ADP terbentuk, mikroorganisme akan melekat pada reseptor protein saliva dan membentuk koloni. Segera setelah ADP terbentuk, mikroorganisme akan melekat pada reseptor protein saliva dan membentuk koloni. Kumpulan mikroorganisme ini akan meningkat secara bertahap dan selanjutnya disebut plak gigi tiruan Pada plak gigi tiruan resin akrilik mikroorganisme yang paling banyak ditemukan adalah Candida albicans. Gigi tiruan dapat dibersihkan dengan cara mekanik, yaitu dengan menggunakan sikat gigi atau dengan cara kimia, yaitu dengan menggunakan bahan pembersih gigi tiruan. Tujuan dari penelitian ini adalah untuk mengetahui pengaruh ekstrak daun jambu mete terhadap pertumbuhan C. albicans pada lempeng resin akrilik heat cured dengan lama perendaman 45 menit.",8,other,"DAUN JAMBU METE (Anacardium occidentale, L.) SEBAGAI BAHAN PEMBERSIH; Other",https://repository.unej.ac.id/handle/123456789/3693 
UJI ANTIINFLAMASI EKSTRAK UMBI RUMPUT TEKI (Cyperus rotundus L) PADA KAKI TIKUS WISTAR JANTAN YANG DIINDUKSI KARAGEN,"Inflamasi merupakan suatu mekanisme pertahanan tubuh untuk melawan agen asing, jaringan yang mengalami inflamasi akan melepaskan berbagai zat yang menimbulkan perubahan sekunder disekeliling jaringan yang normal. Salah satu tanda-tanda inflamasi adalah edema. Menurut penelitian minyak essential rumput teki mempunyai efek antiinflamasi, sedangkan sebagian masyarakat Indonesia banyak mengkonsumsi bagian umbinya, sehingga penulis ingin menguji secara laboratoris efek antiinflamasi umbi rumput teki dan membandingkannya dengan aspirin. Penelitian ini adalah penelitian eksperimental laboratoris yang bertujuan mengetahui apakah ekstrak umbi rumput teki dapat menurunkan volume edema. Jumlah sampel yang digunakan 25 ekor tikus wistar jantan yang dikelompokkan menjadi 5 kelompok, masing-masing terdiri atas 5 ekor tikus. Kelompok I diberi akuades, kelompok II diberi aspirin, kelompok III diberi ekstrak umbi teki 10%, kelompok IV diberi ekstrak umbi teki 20% dan kelompok V diberi ekstrak umbi teki 30%. Sebelum diberi perlakuan, kaki kiri belakang tikus diukur volumenya menggunakan pletismometer. Menit 30 setelah perlakuan, disuntikkan karagen 1% subplantar dan menit ke 60, 120, 180 dan 240 diukur volume kakinya. Hasil pengukuran lalu ditabulasikan Analisa statistik menggunakan uji parametrik One-way Anova. Hasil penelitian menunjukkan Ekstrak umbi rumput teki 30% memiliki efek antiinflamasi paling baik dibandingkan dengan ekstrak umbi rumput teki 10% dan ekstrak umbi rumput teki 20%. Ekstrak umbi rumput 20% memiliki efek",8,other,Uji Antiinflamasi Ekstrak Umbi Rumput Teki (Cyperus rotundus L.) Pada Kaki Tikus Wistar Jantan Yang Diinduksi Karagen; Destyka Fridiana; 081610101108; 44 halaman; Bagian Biomedik Fakultas Kedokteran Gigi Universitas Jember; Other,https://repository.unej.ac.id/handle/123456789/3410 
DAYA HAMBAT PERASAN DAUN SALAM ( Eugenia polyantha wight ) TERHADAP PERTUMBUHAN  candida  albicans,Kandidiasis merupakan penyakit infeksi yang disebabkan oleh CANDIDA ALBICANS,8,id,DAUN SALAM; Undergraduat Thesis,https://repository.unej.ac.id/handle/123456789/67885 
PERBEDAAN KADAR TRIGLISERIDA DARAH PADA TIKUS WISTAR  STRESOR RASA SAKIT RENJATAN LISTRIK STRESOR RASA SAKIT RENJATAN LISTRIK STRESOR RASA SAKIT RENJATAN LISTRIK,"Stres erat kaitannya dengan pola dan gaya hidup yang semakin modern. Pola dan gaya hidup masyarakat saat ini lebih terkesan instan dan praktis karena didukung oleh berbagai kemajuan ilmu dan teknologi memicu adanya stres. Salah satu mannifestasi stres adalah gangguan metabolisme lemak. Hasil penelitian terdahulu menyebutkan bahwa kelainan metabolisme lemak Menurut pendekatan medicophysiological approach, stres merupakan efek fisiologis tubuh terhadap stimuli yang mengancam dan respon tubuh yang dihasilkan terhadap berbagai macam stresor tersebut adalah sama. Oleh karena itu, stresor yang digunakan pada penelitian eksperimental ini adalah stresor fisik berupa rasa sakit. Penelitian ini bertujuan untuk untuk membuktikan adanya perubahan kadar trigliserida pada tikus wistar jantan setelah dipapar stresor rasa sakit renjatan listrik. Penelitian ini dilakukan pada bulan Juni – Juli 2011 di Laboratorium Zoologi Jurusan Biologi Fakultas MIPA  Universitas Jember. Penelitian ini merupakan penelitian jenis eksperimental laboratoris dengan menggunakan rancangan postes dengan kelompok kontrol Hasil dari analisa data menunjukkan perbedaan yang bermakna antar kelompok kontrol dengan kelompok perlakuan  kelompok perlakuan kadar trigliserida darah lebih tinggi dibandingkan kelompok kontrol. Paparan stresor rasa sakit renjatan listrik yang merangsang sekresi hormon glukokortikoid, adrenalin",8,other,Other,https://repository.unej.ac.id/handle/123456789/11906 
JARAK TANDUK PULPA TERHADAP PERMUKAAN OKLUSAL GIGI MOLAR SATU SULUNG RAHANG BAWAH,"Prevalensi karies gigi pada anak-anak sampai saat ini mencapai 60-95% dari jumlah penduduk Indonesia. Gigi molar sulung rahang bawah merupakan gigi yang paling sering terkena karies. Pemeriksaan radiografi pada umunya sangat dibutuhkan untuk mengetahui kedalaman karies atau ketebalan sisa jaringan keras gigi terhadap atap pulpa terutama tanduk pulpa. Pemeriksaan radiografi ini diperlukan untuk rencana perawatan dan untuk menghindari terbukanya pulpa pada saat preparasi atau pembersihan karies tersebut. Namun demikian pada daerah-daerah tertentu atau pada kondisi-kondisi tertentu pemeriksaan radiografi tidak dapat dilakukan, sehingga pengetahuan mengenai jarak atap pulpa terutama tanduk pulpa terhadap permukaan oklusal gigi menjadi sangat penting. Penelitian ini bertujuan untuk mengetahui jarak tanduk pulpa terhadap permukaan oklusal gigi molar satu sulung rahang bawah. Penelitian ini merupakan penelitian deskriptif dengan pendekatan cross sectional pada anak usia 6-8 tahun di SDN Patrang 01 Kelurahan Patrang Kecamatan Patrang Jember. Sampel berjumlah 30 anak. Seleksi sampel penelitian dengan melakukan pemeriksaan klinis antara lain gigi molar satu sulung rahang bawah tidak ada karies baik oklusal maupun proksimal dan tidak fraktur. Selanjutnya responden dimintakan ijin dari sekolah dan informed consent dari orang tua. Semua responden kemudian dilakukan pemeriksaan radiografi teknik bidang bagi pada gigi molar satu sulung rahang bawah yang disertai pemasangan instrument pembanding (probe periodontal) pada bagian mesial gigi sampai masuk sedikit kedalam sulkus gingiva. Selanjutnya dilakukan pengukuran data jarak tanduk pulpa terhadap permukaan oklusal gigi pada radiograf, panjang instrumen yang sebenarnya dan panjang instrumen pada radiograf. Pengukuran dilakukan oleh seorang pengamat. Tiga data ukuran tersebut kemudian dilakukan dan dihitung dengan menggunakan rumus persamaan sederhanasehingga didapatkan jarak tanduk pulpa terhadap permukaan oklusal gigi yang sebenarnya. Data yang diperoleh dianalisa dengan menggunakan teknik deskriptif menggunakan mean dan disajikan dengan tabel. Hasil penelitian didapatkan rata-rata jarak tanduk pulpa terhadap permukaan oklusal gigi molar satu sulung rahang bawah adalah 2,14 mm. Jarak terpanjang tanduk pulpa terhadap permukaan oklusal gigi molar satu sulung rahang bawah adalah 2,864 mm, sedangkan jarak terpendek adalah 1,208 mm. Penelitian lanjutan diperlukan untuk melengkapi data mengenai jarak tanduk pulpa terhadap permukaan oklusal gigi molar satu sulung rahang bawah baik secara laboratoris maupun klinis.",8,other,Permukaan Oklusal Gigi Molar Satu Sulung Rahang Bawah; Other,https://repository.unej.ac.id/handle/123456789/20904 
VIABILITAS NEUTROFIL YANG DIPAPAR Porphyromonas gingivalis SETELAH DIINKUBASI EKSTRAK ETANOL DAUN SAMBILOTO  (Andrographis paniculata Nees.),"Periodontitis merupakan inflamasi kronis yang disebabkan adanya infeksi bakteri pada jaringan periodontal yang terdapat dalam plak gigi. Porphyromonas gingivalis merupakan bakteri anaerob gram negatif pada rongga mulut yang terlibat dalam patogenesis periodontitis. Neutrofil merupakan jenis sel utama dalam poket gingiva dan membentuk garis pertahanan pertama terhadap bakteri patogen periodontal dengan meningkatkan reaksi oksidasi untuk membunuh bakteri. Namun, pembentukan reaksi oksidasi yang terlalu berlebihan dapat menyebabkan neutrofil mati. Maka dari itu, viabilitas neutrofil sangat penting untuk ditingkatkan agar tidak terjadi rusaknya membran sel atau lisis. Ekstrak etanol daun sambiloto diduga dapat meningkatkan viabilitas neutrofil karena mempunyai kandungan andrographolid dan flavonoid sebagai antioksidan. Tujuan penelitian ini adalah menganalisis ekstrak etanol daun sambiloto dalam meningkatkan viabilitas neutrofil yang dipapar bakteri P. gingivalis secara in vitro. Penelitian ini merupakan jenis penelitian eksperimental laboratoris in vitro dengan rancangan penelitian post-test only control grup design. Penelitian ini bertempat di Laboratorium Bioscience Rumah Sakit Gigi dan Mulut Fakultas Kedokteran Gigi Universitas Jember dan dilaksanakan pada bulan Mei 2016. Sampel berjumlah 20 yang terbagi menjadi 5 kelompok yaitu kelompok kontrol, kelompok dengan ekstrak etanol daun sambiloto konsentrasi 100%, 75%, 50%, dan 25%. Kelompok kontrol berupa neutrofil yang dipapar bakteri P. gingivalis, kelompok perlauan I, perlakuan II, perlakuan III dan perlakuan IV yaitu kelompok perlakuan dimana neutrofil diinkubasi ekstrak etanol daun sambiloto kemudian dipapar bakteri P. gingivalis. Viabilitas neutrofil diamati dibawah mikroskop inverted dengan pewarnaan trypan blue. Hasil rata-rata viabilitas neutrofil yang dipapar P. gingivalis pada kelompok kontrol memiliki rata-rata viabilitas sebesar 66,25, perlakuan I dengan ekstrak etanol daun sambiloto 25% sebesar 86, perlakuan II dengan ekstrak etanol daun sambiloto 50% sebesar 96,5, perlakuan III dengan ekstrak etanol daun sambiloto 75%  dan perlakuan IV dengan ekstrak etanol daun sambiloto 100% tidak dapat dihitung karena ekstrak yang terlalu pekat. Hasil uji LSD menunjukkan bahwa terdapat perbedaan yang signifikan (p<0,05), yaitu antara kelompok kontrol (neutrofil + P. gingivalis), kelompok perlakuan I (neutrofil + ekstrak etanol daun sambiloto 25% + P. gingivalis), dan kelompok perlakuan II (neutrofil + ekstrak etanol daun sambiloto 50% + P. gingivalis). Hasil ini menunjukkan bahwa kelompok kontrol memiliki viabilitas neutrofil lebih rendah daripada kelompok ekstrak etanol daun sambiloto 25% (I) dan kelompok ekstrak etanol daun sambiloto 50% (II). Kelompok ekstrak etanol daun sambiloto 25% (I) memiliki vibilitas neutrofil yang lebih tinggi daripada dengan kelompok kontrol dan lebih rendah daripada kelompok ekstrak etanol daun sambiloto 50% (II). Kelompok ekstrak etanol daun sambiloto 50% (II) memiliki viabilitas neutrofil lebih tinggi daripada kelompok kontrol dan kelompok ekstrak etanol daun sambiloto 25% (I). Sehingga ekstrak etanol daun sambiloto konsentrasi 25%  dan 50% efektif dalam meningkatkan viabilitas neutrofil yang dipapar P. gingivalis. Sedangkan pada kelompok perlakuan dengan ekstrak etanol daun sambiloto konsentrasi  75%  dan 100% tidak dapat diamati karena ekstrak terlalu pekat. Berdasarkan hasil penelitian yang telah dilakukan, maka dapat ditarik kesimpulan bahwa ekstrak etanol daun sambiloto (Andrographis panniculata Nees.) konsentrasi 25% dan 50% dapat meningkatkan viabilitas neutrofil yang dipapar P. gingivalis secara in vitro.",8,id,NEUTROFIL; EKSRAK ETANOL; DAUN SAMBILOTO; Porphyromonas gingivalis; Undergraduat Thesis,https://repository.unej.ac.id/handle/123456789/79641 
JARAK ATAP PULPA TERHADAP TEPI INSISAL GIGI INSISIVUS SENTRAL PERMANEN RAHANG ATAS PADA SUB RAS DEUTROMELAYU (Tinjauan Laboratoris dan Radiologis),"Gigi insisivus sentral permanen rahang atas merupakan gigi anterior yang beresiko terjadi fraktur, karies dan kerusakan gigi yang lain. Selama proses pembuatan restorasi sangat dibutuhkan kehati-hatian dengan cara memahami struktur anatomis jaringan keras gigi. Bagian yang paling rentan mengalami perforasi adalah tanduk pulpa. Tanduk pulpa merupakan bagian tertinggi dari atap pulpa. Selain untuk menghindari terjadinya perforasi pulpa, pemahaman mengenai ukuran jarak atap pulpa terhadap tepi insisal gigi juga diperlukan untuk menentukan rencana perawatan, apakah perlu dilakukan pulp capping atau langsung dibuatkan restorasi. Berdasarkan alasan ini maka data mengenai ukuran jarak atap pulpa terhadap tepi insisal gigi insisivus sentral permanen rahang atas adalah sangat penting. Penelitian ini bertujuan untuk mengetahui rata-rata jarak atap pulpa terhadap tepi insisal gigi insisivus sentral permanen rahang atas berdasarkan tinjauan laboratoris dan radiologis. Penelitian ini merupakan penelitian observasional analitik. Sampel berjumlah 48 yang terdiri dari 24 sampel untuk tinjauan laboratoris dan 24 sampel untuk tinjauan radiologis. Pemilihan sub ras responden pada tinjauan laboratoris dilakukan dengan menggunakan kuisioner. Sampel elemen gigi diperoleh dari gigi insisivus sentral permanen rahang atas responden sub ras Deutromelayu yang memiliki indikasi pencabutan dan memenuhi kriteria sampel yang telah ditentukan. Responden yang memenuhi kriteria diminta untuk mengisi dan menandatangani informed consent. Pencabutan tersebut dilakukan oleh tenaga puskesmas/rumah sakit kemudian sampel elemen gigi tersebut dibersihkan dengan menggunakan aquadest steril dan disimpan hingga dilakukan penelitian. Sampel elemen gigi tersebut kemudian di viii tanam kedalam balok gips putih dan selanjutnya dipotong arah mesiodistal menggunakan carborundum disk. Pemilihan sub ras responden pada tinjauan radiologis dilakukan dengan menggunakan kuisioner. Responden yang memenuhi kriteria diminta untuk mengisi dan menandatangani informed consent. Semua responden yang terpilih kemudian dilakukan pembuatan radiograf menggunakan teknik bidang bagi dengan sudut penyinaran vertikal 60o dan sudut penyinaran horisontal 0o kemudian dilakukan pemrosesan film dengan menggunakan metode visual. Pengukuran jarak atap pulpa terhadap tepi insisal gigi insisivus sentral permanen rahang atas baik laboratoris maupun radiologis dilakukan oleh tiga orang pengamat. Pengukuran dilakukan dengan cara menarik garis lurus dari atap pulpa bagian mesial, sentral dan distal ke tepi insisal gigi dengan menggunakan jangka sorong digital. Hasil pengukuran masing-masing pengamat dari ketiga lokasi tersebut diambil rata-ratanya selanjutnya hasil pengukuran dari ketiga pengamat diambil rataratanya. Data yang telah diperoleh selanjutnya dianalisa deskriptif (mean dan standar deviasi) dan Independent T-test (α=0,05). Hasil penelitian didapatkan rata-rata jarak atap pulpa terhadap tepi insisal gigi insisivus sentral permanen rahang atas menunjukkan bahwa pada tinjauan laboratoris sebesar 4,98 mm dan pada tinjauan radiologis sebesar 5,03 mm. Tidak terdapat perbedaan rata-rata jarak atap pulpa terhadap tepi insisal gigi insisivus sentral permanen rahang atas antara tinjauan laboratoris dan radiologis.",8,other,"Insisal Gigi Insisivus, Ras Deutromelayu; Other",https://repository.unej.ac.id/handle/123456789/2129 
HUBUNGAN MOTIVASI PASIEN DATANG KE RUMAH SAKIT GIGI DAN MULUT UNIVERSITAS JEMBER TERHADAP TINGKAT KOOPERATIF PASIEN,"Kesehatan merupakan suatu hal yang sangat penting dalam kehidupan seharihari dan untuk mencapai hal tersebut secara maksimal diperlukan motivasi pada individu atau masyarakat untuk meningkatkan kesehatan. Motivasi yang diartikan sebagai keadaan dalam pribadi seseorang yang mendorong keinginan individu untuk melakukan kegiatan-kegiatan tertentu guna mencapai tujuan. Pasien yang berkunjung ke RSGM Unej memiliki motivasi yang berbeda-beda. Pasien membawa harapan yang ingin dipenuhi yakni untuk mendapat imbalan uang, keinginan menolong mahasiswa profesi, dan benar-benar ingin merawat kesehatan gigi dan mulutnya. Kooperatif merupakan kemampuan kerja sama Penelitin ini merupakan jenis penelitian observasional analitik dengan pendekatan cross-sectional. Penelitian ini dilakukan di RSGM Unej yang berada di Kecamatan Sumbersari, Kabupaten Jember. Pelaksanaan penelitian dilakukan pada bulan September - Oktober 2011. Sampel penelitian adalah semua pasien yang datang ke Rumah Sakit Gigi dan Mulut Universitas Jember yang memenuhi kriteria. Pengambilan sampel dilakukan dengan menggunakan porposive. Penelitian ini metode pengumpulan data diperoleh dari data primer dengan menggunakan kuesioner. Kuesioner yang dibagikan pada variabel motivasi dan tingkat koopratif masing-masing disediakan 11 pertanyaan, selanjutnya data dianalisis dengan menggunakan uji statistik Chi-Square Test. Hasil penelitian menunjukkan ada hubungan antara tingkat motivasi pasien yang datang ke RSGM Unej dengan tingkat kooperatif pasien, semakin tinggi motivasi pasien semakin tinggi tingkat koopratif pasien. Motivasi pasien yang datang ke RSGM Unej tergolong sedang dan tingkat kooperatif pasien tergolong tinggi.",8,other,RUMAH SAKIT GIGI DAN MULUT; UNIVERSITAS JEMBER; Other,https://repository.unej.ac.id/handle/123456789/21495 
"PERBEDAAN PENGUKURAN LEBAR MESIODISTAL GIGI KANINUS DAN PREMOLAR DENGAN MENGGUNAKAN METODE RADIOGRAFI, SITEPU DAN MOYERS DI KLINIK ORTODONSIA RSGM UNIVERSITAS JEMBER","Age 7-9 years is a mixed dentition that is susceptible to malocclusion. mild malocclusion can be removed and severe malocclusion can be prevented by interseptiv treatment. Determining the kinds of treatment requires the measurement models discrepancy include available space and required space. Many methods can be performed to determine the size of the canines and unerupted teeth premolar in determining the required space. Therefore it is alleged that there are differences in measurement of mesiodistal width of canine and premolars using radiography, Sitepu and Moyers method. The research was an observational analytic. The research was conducted on the study models and X-ray photo of patients of Ortodonsia clinic RSGM Jember University in September 2012 that fulfil the criterias. Measurement of the width of canines and unerupted premolars used radiographic method performed with radiographic comparison formula. Measurement used Sitepu and Moyers methods performed by calculating the width of four permanent mandibular incisors and projected in to Sitepu and Moyers prediction tables. Data were analyzed by ANOVA test followed by LSD test. The results showed significant differences (p <0.05) measurement of mesiodistal width of canine and premolars between radiographic and Sitepu method and between radiographic and Moyers method to the upper jaw. In mandible, measurement of mesiodistal width of canine and premolars between radiographic and Sitepu methods didn’t show significant differences (p> 0.05) and between radiographic and Moyers methods showed significant difference (p <0.05). There are differences in the results of measurements of mesiodistal width of canine and premolar using radiographic, Sitepu and Moyers methods on each jaw. The most accurate method is Sitepu method..",8,other,"Moyers Method, Radiography Method, Sitepu Method, Required Space.; Other",https://repository.unej.ac.id/handle/123456789/2126 
