judul,abstrak,fakultas,bahasa,keywords,link
Evaluasi Penempatan Fasilitas Produksi (Layout) Guna Meningkatkan Efisiensi Produksi Pada CV. SU’UD Kabupaten Bondowoso,"Pada era globalisasi saat ini, ilmu pengetahuan, teknologi dan informasi berkembang sangat pesat, hal tersebut mendorong masyarakat cenderung lebih konsumtif dan selektif dalam hal pemenuhan kebutuhan hidup. Di Indonesia khususnya banyak berdiri perusahaan-perusahaan, baik perusahaan kecil, menengah, serta perusahaan besar yang bergerak dalam bidang industri manufaktur maupun jasa. Namun banyaknya perusahaan-perusahaan baru tersebut akan menimbulkan persaingan, dan pada akhirnya menuntut pihak manajemen perusahaan untuk memikirkan strategi-strategi yang mampu membuat perusahaan yang mereka kelola dapat bersaing. Salah satu strategi yang perlu diperhatikan untuk mencapai tujuan perusahan adalah Perencanaan Tata letak (Layout Planning). Perencanaan Tata letak (Layout Planning) merupakan pengaturan penempatan fasilitas produksi untuk menunjang jalannya aktivitas operasional perusahaan, sehingga dengan adanya perencanaan nantinya akan didapatkan susunan penempatan fasilitas produksi yang sesuai dengan tingkat keterkaitan hubungan dalam alur produksi dan berdampak pada kuantitas hasil produksi perusahaan. CV. SU’UD merupakan perusahaan industri manufaktur dengan produksi rokok yang terletak di Jl.Kh Husnan Toha Rt 30 Rw 06 Desa Sumber Kemuning Kecamatan Tamanan Kabupaten Bondowoso. Perusahaan tersebut memproduksi rokok dengan merk “88 Golden Taste”, dalam aktivitas produksinya CV. SU’UD menggunakan 2 teknik produksi yaitu Sigaret Kretek Tangan (SKT) yang dimulai pada tahun 2014 dan Sigaret Kretek Mesin (SKM) yang dimulai pada tahun 2016. Berdasarkan pengamatan yang telah dilakukan, CV. SU’UD memiliki alur produksi yang kurang tertata dan penempatan fasilitas produksi yang berjauhan, sehingga mengakibatkan jarak produksi yang panjang dan kuantitas produksi perusahaan kurang maksimal.",8,id,Perencanaan Tata letak (Layout Planning); aktivitas operasional; Efisiensi Produksi,https://repository.unej.ac.id/handle/123456789/91889 
Analisis Perhitungan Tarif Jasa UMKM Bengkel Motor Dengan Metode Time Driven Activity Based Costing,"Pelaku usaha industri UMKM di Indonesia semakin berkembang pesat, hingga mencapai 56.539.560 unit di tahun 2012. Salah satu usaha UMKM adalah penawaran jasa, seperti jasa servis sepeda motor. Perhitungan kos produk yang masih tidak tepat dapat berakibat ruginya perusahaan, karena harga pokok produksi adalah dasar dalam menentukan harga jual dan laba serta digunakan oleh manajemen dalam mengambil keputusan. Salah satu perhitungan kos produk adalah dengan menggunakan metode TDABC. Perbedaan harga jasa servis antara satu bengkel dengan bengkel lain berbeda. Oleh karena itu, tujuan dari penelitian ini adalah untuk mengetahui perhitungan tarif jasa servis motor, dan perhitungan tarif jasa servis motor dengan metode Time Driven Activity Based Coasting. TDABC adalah metode perhitungan biaya yang revolusioner karena menghasilkan perhitungan yang lebih akurat, praktis, mudah dikembangkan, lebih cepat, dan lebih baik untuk membuat keputusan, serta lebih menghemat waktu dan biaya sehingga lebih efektif. Jenis penelitian yang digunakan adalah penelitian kualitatif yaitu penelitian yang tidak perlu menggunakan hipotesis dan prosedur statistik. Penelitian ini dilakukan dengan pendekatan investigasi. Penelitian ini menjelaskan perhitungan tarif jasa servis bengkel motor sesuai dengan aktivitas waktu pada setiap kegiatan servis motor di 3 bengkel motor. Hasil penelitian didapatkan dari perhitungan metode TDABC, dengan hasil pada bengkel 1 (Bengkel Mandiri) adalah masih terdapat 4 harga jasa servis antara lain, servis ganti shock belakang, ganti piston, dan ganti stang seher dan klaher as kruk untuk motor bebek dan matic dibawah kosnya. Bengkel 2 (Bengkel Crip-Crip) masih terdapat 4 harga jasa servis yakni, servis ganti shock belakang, ganti piston, dan ganti stang seher dan klaher as kruk untuk motor bebek dan matic dibawah kosnya. Bengkel 3 (Bengkel Artha) masih terdapat 4 harga jasa servis antara lain, ganti piston, dan ganti stang seher dan klaher as kruk untuk motor bebek dan matic.",8,id,"Metode TDABC; Tarif, Jasa; Undergraduat Thesis",https://repository.unej.ac.id/handle/123456789/88403 
Sistem Pendukung Keputusan Seleksi Beasiswa Situbondo Unggul Menggunakan Metode Simple Additive Weighting Dan Profile Matching,"Dinas Pendidikan Kabupaten Situbondo adalah dinas yang ditunjuk sebagai penyelenggara Beasiswa Situbondo Unggul oleh Pemerintah Daerah Kabupaten Situbondo dan Beasiswa Situbondo Unggul sendiri adalah program beasiswa yang diberikan kepada mahasiswa yang kurang mampu namun berprestasi akademik dan memiliki keahlian di bidang lain. Dalam rangka pemberian beasiswa tersebut, Dinas Pendidikan Kabupaten Situbondo melakukan penyeleksian kepada calon penerima beasiswa, berbagai dokumen dan nilai yang telah didapat di institut pendidikan diambil sebagai acuan penyeleksian. Namun permasalahannya, terkadang lembaga pemberi beasiswa kesulitan dalam penyeleksian calon penerima beasiswa, sehingga penerima beasiswa yang sebenarnya tidak memenuhi kriteria dapat diterima. Akibatnya lembaga pemerintah tersebut akan salah sasaran dalam pemberian beasiswa. Hal ini dapat berdampak secara tidak langsung dalam perkembangan sumber daya manusia daerah tersebut dan menghambat perkembangan daerah itu sendiri karena sumber daya manusia yang telah mereka harapkan sebenarnya tidak berkompeten. Oleh sebab itu perlu adanya sebuah sistem pendukung pengambilan keputusan atau disebut juga Sistem Pendukung Keputusan (SPK) dalam mengoptimalkan penyeleksian penerima beasiswa agar tidak salah sasaran. Sistem Pendukung Keputusan diidentifikasi sebagai suatu sistem yang mendukung pembuatan keputusan pada tingkat manajerial dengan situasi keputusan semi terstruktur. Sistem Pendukung Keputusan biasa dibangun untuk mendukung solusi atas suatu masalah atau untuk mengevaluasi suatu peluang. Dalam pelaksanaan Beasiswa Situbondo Unggul di lapangan, ada beberapa mahasiswa yang tidak melanjutkan kuliahnya setelah mendapatkan Beasiswa Situbondo Unggul dengan alasan tidak cukupnya biaya hidup yang diberikan untuk bantuan dan ada juga yang diputuskan beasiswanya dengan alasan nilai kuliah yang tidak mencapai target. Hal ini menyebabkan masalah karena biaya yang telah dikeluarkan oleh pemerintah akan hilang dengan percuma. Sebenarnya dalam permasalahan ini perlu profil yang ideal karena jika penerima memiliki ekonomi yang terlalu rendah maka dikhawatirkan penerima akan berhenti dalam proses perkuliahannya dan jika penerima adalah orang yang mampu maka penerima bukanlah sasaran yang tepat dan juga penerima haruslah profil yang telah mencapai tingkat minimum yang perlu dicapai karena jika tidak mencapai tingkat minimum maka dikhawatirkan nilai kuliah tidak mencapai target yang menyebabkan pemutusan beasiswanya. Dari penjelasan di atas dapat kita tarik kesimpulan bahwa terdapat 2 aspek penilaian dalam penyeleksian Beasiswa Situbondo Unggul yaitu aspek akademik dan aspek ekonomi. Oleh sebab itu perlu adanya metode untuk menghitung index relative dan index minimum yang dibutuhkan untuk menentukan penyeleksian Beasiswa Situbondo Unggul. Maka kami menggunakan Metode Profile Matching untuk menghitung aspek ekonomi, yang mana penghitungan ini mengasumsikan bahwa terdapat tingkat variabel prediktor yang ideal yang harus dimiliki oleh pendaftar Beasiswa Situbondo Unggul dan kami juga menggunakan Metode Simple Additive Weighting (SAW) untuk menghitung aspek akademik, yang mana menghitung index minimum dari alternatif pada semua atribut penilaiannya. Kedua metode ini akan digunakan untuk bahan pertimbangan agar meminimalisir terjadi permasalahan ini kembali. Beberapa metode Sistem Pengambil Keputusan (SPK) salah satunya adalah Metode Simple Additive Weighting (SAW) dan Profile Matching. Metode Simple Additive Weighting (SAW) sering juga dikenal dengan istilah metode penjumlahan terbobot. Konsep dasar SAW adalah mencari penjumlahan terbobot dari kinerja setiap alternatif pada semua atribut. Metode Profile Matching sering juga disebut dengan Metode GAP, yaitu sebuah mekanisme pengambilan keputusan dengan mengasumsikan bahwa terdapat tingkat variabel prediktor yang ideal yang harus dimiliki oleh pelamar.",8,id,Pendukung Keputusan; Seleksi Beasiswa; Metode Simple Additive Weighting; Profile Matching; Undergraduat Thesis,https://repository.unej.ac.id/handle/123456789/90120 
Pemetaan Kesehatan Koperasi Konvensional Di Kabupaten Jember Tahun 2015-2016,"Berdasarkan hasil pemetaan, diketahui bahwa koperasi dengan kesehatan yang sama selama 2 tahun pengamatan di Kabupaten Jember memiliki jumlah yang lebih banyak dibandingkan koperasi yang mengalami perubahan kondisi kesehatan di tahun 2016. Penurunan kesehatan koperasi juga terjadi pada aspek permodalan, aspek kualitas aktiva produktif koperasi, aspek likuiditas, serta aspek jatidiri koperasi. Terdapat peningkatan jumlah koperasi dengan kinerja lebih baik pada aspek efisiensi dan aspek kemandirian koperasi.",8,id,koperasi; konvensional; pemetaan; Undergraduat Thesis,https://repository.unej.ac.id/handle/123456789/93144 
Analisis Determinasi Kemiskinan di Indonesia,"Tujuan utama kebijakan ekonomi pembangunan adalah untuk menanggulangi kemiskinan, memeratakan distribusi pendapatan, memiliki produk domestic bruto yang tinggi, dan pertumbuhan yang cepat. Hasil regresi data panel tahun 2012 – 2016 dengan menggunakan eviews9 menunjukkan bahwa secara simultan variabel pertumbuhan ekonomi, distribusi pendapatan, pendidikan, dan pengeluaran pemerintah berpengaruh signifikan terhadap kemiskinan di Indonesia. Secara individu variabel pertumbuhan ekonomi, distribusi pendapatan, pendidikan, dan pengeluaran pemerintah berpengaruh signifikan terhadap kemiskinan di Indonesia. Hasil dengan uji asumsi klasik menunjukkan bahwa model ini terbebas dari masalah asumsi klasik. Kesimpulan penelitian ini adalah pemilihan variabel independent mampu menjelaskan paket kebijakan - kebijakan pemerintah dalam mengentaskan kemiskinan.",8,id,kemiskinan; pertumbuhan ekonomi; distribusi pendapatan; pendidikan; pengeluaran pemerintah; Undergraduat Thesis,https://repository.unej.ac.id/handle/123456789/91091 
Determinan Tingkat Partisipasi Angkatan Kerja Wanita di Pulau Jawa Tahun 2006-2017,"Pembangunan ekonomi merupakan suatu proses untuk menuju kemajuan ekonomi yang membutuhkan input sumberdaya untuk ditransformaasikan menjadi sebuah hasil yaitu perkembangan perekonomian suatu negara atau wilayah. Tentu keberhasilan pembangunan ekonomi suatu negara didukung oleh beberapa faktor penunjang, antara lain SDA, SDM, dan Modal & Teknologi. Namun, faktor yang paling dianggap penting adalah sumber daya manusia, sebab manusialah yang diperlukan untuk mengelola faktor-faktor penunjang kegiatan pembangunan ekonomi yang lain. Penduduk berperan sebagai penyedia faktor produksi yakni tenaga kerja yang dibutuhkan dalam menghasilkan output nasional. Tenaga kerja wanita adalah bagian dari penduduk yang berpotensi di dalam pasar tenaga kerja. Namun, diantara kesempatan kerja yang ada, jumlah wanita yang dapat memasuki dunia kerja cenderung lebih sedikit dibanding laki-laki. Untuk mengetahui perkembangan angkatan kerja, dapat diukur dengan melihat angka tingkat partisipasi angkatan kerja dan faktor-faktor yang mempengaruhinya. Dalam penelitian ini, difokuskan pada analisis tingkat partisipasi angkatan kerja wanita. Berdasarkan teori-teori yang relevan, tingkat partisipasi angkatan kerja dipengaruhi oleh beberapa faktor, antara lain pertumbuhan ekonomi, tingkat pendidikan, dan upah minimum. Beberapa teori yang dijadikan acuan dalam penelitian ini antara lain adalah teori ketenagakerjaan, teori klasik Adam Smith, teori J.B.Say, tingkat partisipasi angkatan kerja (TPAK), teori pertumbuhan ekonomi, teori upah dan pengaruhnya terhadap TPAK, serta teori Robert M. Solow yang berkaitan dengan pendidikan. Metode yang digunakan dalam penelitian ini adalah metode analisis regresi linier berganda untuk data panel dengan pendekatan Fixed Effect Model (FEM) dan obyek penelitian dilakukan di wilayah Pulau Jawa yaitu provinsi DKI Jakarta, Jawa Barat, Jawa Tengah, dan Jawa Timur pada tahun 2006-2017. Sebelumnya, untuk dapat menentukan pendekatan yang tepat digunakan dalam penelitian, dilakukan pengujian model dengan uji Chow dan uji Hausman terlebih dahulu, sehingga dapat dilanjutkan dengan analisis regresi data panel. Pengujian hipotesis dilakukan dengan uji statistik, antara lain Uji F-statistik, Uji t-statistik, dan Uji Koefisien Determinasi (R2). Selanjutnya, pengujian model pada data panel diakhiri dengan uji asumsi klasik, di antaranya uji normalitas, uji multikolinearitas, dan uji heteroskedastisitas. Hasil penelitian dengan pendekatan Fixed Effect Model menjelaskan bahwa pertumbuhan ekonomi dan tingkat pendidikan tidak berpengaruh terhadap tingkat partisipasi angkatan kerja wanita di Pulau Jawa, sedangkan tingkat upah minimum provinsi (UMP) berpengaruh negatif terhadap tingkat partisipasi angkatan kerja wanita di Pulau Jawa. Berdasarkan pengujian statistik, tidak berpengaruhnya pertumbuhan ekonomi terhadap TPAK wanita dapat dikaitkan dengan teori pertumbuhan Adam Smith, dimana dalam pembangunan ekonomi, modal memegang peranan yang penting. Sehingga, bertambahnya akumulasi modal memicu terjadinya spesialisasi yang menyebabkan turunnya kebutuhan akan tenaga kerja. Kemudian, sebab tidak berpengaruhnya tingkat pendidikan terhadap TPAK wanita adalah bukti kurangnya tenaga kerja wanita di dunia kerja, wanita yang telah menempuh pendidikan menengah melanjutkan pendidikannya ke jenjang yang lebih tinggi, dan aktivitas ekonomi yang kompleks serta kebutuhan hidup yang meningkat menuntut wanita untuk menggeluti bidang tertentu. Upah minimum provinsi yang memiliki hubungan negatif dan signifikan dengan TPAK wanita di Pulau Jawa juga berkaitan dengan teori pertumbuhan Adam Smith. Berdasarkan teori tersebut dapat disimpulkan bahwa kenaikan upah pada tingkat tertentu dapat menyebabkan seseorang keluar dari angkatan kerja, khususnya wanita yang memilih untuk mengurus rumah tangga. Hasil penelitian ini juga didukung oleh beberapa penelitian sebelumnya. Berdasarkan hasil penelitian tersebut dapat disimpulkan bahwa tidak semua faktor ekonomi yang ditentukan dalam penelitian ini dapat mempengaruhi perubahan pada tingkat partisipasi angkatan kerja wanita di Pulau Jawa. Faktor demografi (tingkat pendidikan) juga tidak selalu dapat mempengaruhi tingkat partisipasi angkatan kerja wanita di Pulau Jawa. Oleh karena itu, saat ini perluasan lapangan kerja bagi wanita, pentingnya pendidikan untuk memperbaiki kualitas hidup, dan penetapan kesetaraan upah, sangatlah penting untuk diperhatikan dan diatur sebaik mungkin, guna memperbaiki kondisi ketenagakerjaan khususnya tenaga kerja wanita yang pada akhirnya juga mendukung dalam pembangunan ekonomi wilayah dan negaranya.",8,id,TPAK wanita; pertumbuhan ekonomi; tingkat pendidikan; upah minimum provinsi (UMP); Fixed Effect Model (FEM); tingkat partisipasi angkatan kerja; Undergraduat Thesis,https://repository.unej.ac.id/handle/123456789/88829 
“Perlakuan Akuntansi Aset Tetap Berdasarkan Sap Pp No. 71. Tahun 2010 Pada Dinas Kebudayaan Dan Pariwisata Kabupaten Lumajang Periode 2017”,"Laporan keuangan instansi pemerintah disusun sesuai status instansi tersebut, apakah termasuk entitas pelaporan atau entitas akuntansi. Menurut SAP PP No. 71 Tahun 2010, entitas pelaporan harus menyusun tujuh laporan keuangan yaitu Laporan Realisasi Anggaran (LRA), Laporan Perubahan Saldo Anggaran Lebih (Laporan Perubahan SAL), Neraca, Laporan Operasional (LO), Laporan Arus Kas (LAK), Laporan Perubahan Ekuitas (LPE), dan Catatan atas Laporan Keuangan (CaLK). Sedangkan entitas akuntansi hanya diharuskan menyusun lima jenis laporan keuangan yaitu Laporan Realisasi Anggaran (LRA), Neraca, Laporan Operasional (LO), Laporan Perubahan Ekuitas (LPE), dan Catatan atas Laporan Keuangan (CaLK). Dari berbagai jenis laporan keuangan yang harus disusun, Neraca merupakan salah satu komponen penting Laporan keuangan karena menggambarkan posisi keuangan suatu entitas terkait aset, kewajiban dan ekuitas pada tanggal tertentu. Salah satu pos/akun penting dalam neraca adalah aset/aktiva karena aset/aktiva dapat memberikan manfaat ekonomis bagi organisasi di masa depan. Aset berdasarkan tingkat likuiditas dan masa manfaatnya dapat diklasifikasikan menjadi aset lancar dan aset tetap.Aset lancar yang bersifat sangat likuid memiliki masa manfaat kurang dari satu tahun dan aset tetap yang likuiditasnya di bawah aset lancar memiliki masa manfaat lebih dari satu tahun. Sementara itu aset yang tidak tergolong kriteria aset lancar dan aset tetap akan diklasifikasikan ke dalam aset lainnya. SAP PP no.71 tahun 2010 dalam PSAP no. 7 mendefinisikan aset tetap sebagai aset berwujud yang memiliki masa manfaat lebih dari satu tahun (12 bulan) dan digunakan dalam kegiatan operasional perusahaan/organisasi, pemerintahan maupun oleh masyarakat dan tidak dimaksudkan untuk dijual. Pada instansi pemerintahan, aset tetap diklasifikasikan dalam enam golongan yaitu tanah, peralatan dan mesin, gedung dan bangunan, jalan, irigasi dan jaringan, aset tetap lainnya dan konstruksi dalam pengerjaan.Selain klasifikasi tersebut, ada beberapa klasifikasi untuk aset tetap berkarakteristik tertentu yaitu aset bersejarah, aset infrastruktur, dan aset militer. Secara teori, SAP PP No. 71 tahun 2010 berbasis akrual memang telah mendukung terciptanya laporan keuangan yang obyektif.Namun realita di lapangan terkait penerapan akuntansi berbasis akrual di pemerintah daerah sangat berbeda. Penelitian ini bertujuan untuk memberikan informasi mengenai perlakuan akuntansi aset tetap dalam Laporan Keuangan Dinas Kebudayaan dan Pariwisata Kabupaten Lumajang yang sesuai dengan SAP PP No.71 Tahun 2010. Kesimpulan dalam penelitian ini adalah 1) Perlakuan akuntansi aset tetap Dinas Kebudayaan dan Pariwisata Kabupaten Lumajang menggunakan SAP PP No. 71 Tahun 2010 berbasis akrual, dan mulai diimplementasikan pada tahun 2015 setelah terbitnya Peraturan Bupati Lumajang 2014; 2) Dinas Kebudayaan dan Pariwisata Kabupaten Lumajang mengakui aset tetap pada nilai perolehannya, baik aset tetap yang berasal dari pembelian maupun pengalihan antar SKPD, sesuai dengan SAP PP No. 71 Tahun 2010; 3) Praktik pengukuran aset tetap pada Dinas Kebudayaan dan Pariwisata Kabupaten Lumajang yang telah sesuai dengan SAP PP 71/2010 adalah: (a) pengukuran awal nilai aset tetap, (b) keputusan untuk tidak melakukan revaluasi, dan (c) penghentian dan pelepasan aset tetap; 4) Kebijakan penyusutan aset tetap pada periode 2017 oleh Dinas Kebudayaan dan Pariwisata Propinsi Jawa Timur belum sepenuhnya sesuai dengan SAP PP 71/2010, hal ini ditengarai oleh penghitungan masa manfaat yang dilakukan oleh Dinas Kebudayaan dan Pariwisata Kabupaten Lumajang atas dasar perkiraan setelah aset tetap tersebut (Peralatan dan Mesin: Kendaraan) diterima; 5) Masih terbatasnya sumber daya manusia (petugas akuntansi) yang memahami proses akuntansi pada Dinas Kebudayaan dan Pariwisata sehingga mereka terlalu mengandalkan aplikasi SIKDA untuk membuat laporan keuangan tanpa memahami arti laporan keuangan tersebut; 6) Pengklasifikasian aset tetap dilakukan oleh petugas barang dari Subbag Perlengkapan dengan bantuan aplikasi SIMBADA. Pengklasifikasian aset ini masih subyektif karena bergantung keputusan petugas barang dan data yang diprogram pada aplikasi SIMBADA.",8,id,Perlakuan Akuntansi; Aset Tetap; Laporan Keuangan; Penyusutan; SAP PP No. 71/2010; Laporan keuangan instansi pemerintah; SIMBADA; Undergraduat Thesis,https://repository.unej.ac.id/handle/123456789/88836 
Analisis Perlakuan Akuntansi Pembiayaan Murabahah Pada BMT  Sidogiri Capem Wirolegi Jember,"Pada saat ini, telah berkembang pesat perbankan syariah maupun berbagaai lembaga keuangan syariah yang ada di Indonesia. Banyak ditemukan masyarakat Indonesia yang semakin berminat untuk menggunakan jasa lembaga keuangan syariah yang ada di sekitar. Salah satu lembaga keuangan syariah yang sedang berkembang di Indonesia yaitu Baitul Maal Wa Tamwil atau biasa disingkat BMT. Baitul Maal wa Tamwil (BMT) berasal dari 2 (dua) kata, yaitu Baitul Maal yang berarti rumah dana dan Baitul Tamwil yang artinya rumah pengembangan harta. Baitul maal sebagai rumah dana, dimana BMT menerima titipan dana zakat, infaq, dan shodaqoh lalu menyalurkannya sesuai amanah. Baitul tamwil berarti rumah pengembangan harta, dimana BMT melakukan kegiatan pengembangan usaha-usaha produktif atau investasi guna meningkatkan kualitas ekonomi pengusaha mikro kecil terutama dengan mendorong kegiatan menabung dan menunjang pembiayaan kegiatan ekonominya dengan berlandaskan sistem syariah. BMT harus berpegang teguh pada prinsip-prinsip syariah dan berlandaskan Al-Qur’an dan As-Sunnah dikarenakan peran BMT sebagai lembaga keuangan syariah. Penelitian ini dilakukan di BMT Sidogiri capem Wirolegi Jember yang berlokasi di Jl. Brigjen Katamso No.295, Wirolegi, Sumbersari, Jember. Alasan peneliti memilih BMT Sidogiri capem Wirolegi Jember sebagai tempat penelitian adalah karena BMT Sidogiri merupakan satu-satunya koperasi di Indonesia yang ber- ISO 2009:2015. Karena sudah ber-ISO 2009:2015, BMT Sidogiri akan mendapat kemudahan untuk membuka cabang di berbagai negara di ASEAN terutama Malaysia, Singapura, dan Hongkong. Pernyataan tersebut disampaikan oleh H. Mahmud Ali Zain selaku Ketua Pengurus Koperasi BMT UGT Sidogiri. Dengan pernyataan dari Ketua Pengurus Koperasi BMT UGT Sidogiri tersebut, maka peneliti berminat untuk melakukan penelitian di BMT Sidogiri Capem Wirolegi Jember. Hal ini dikarenakan BMT Sidogiri sudah memiliki kepercayaan dan citra positif dari masyarakat di berbagai daerah, memiliki manajemen yang terstruktur, serta kualitas pelayanan yang bagus menjadikan BMT Sidogiri sebagai lembaga keuangan syariah yang patut diperhitungkan. Peneliti memilih pembiayaan Murabahah untuk diteliti dikarenakan pembiayaan Murabahah berbeda dengan jual beli biasa (Musawamah), dimana dalam jual beli Musawamah terdapat proses tawar menawar antara penjual dan pembeli untuk menentukan harga jual, dimana penjual tidak menyebutkan harga beli dan keuntungan yang diinginkan. Hal ini berbeda dengan Murabahah dimana harga beli dan keuntungan yang diinginkan harus dijelaskan kepada pembeli. Sikap saling jujur dan saling terbuka harus dijunjung dalam transaksi Murabahah sehingga pihak yang berkaitan merasa saling ridho serta tidak ada pihak yang merasa dirugikan. Pedoman akuntansi pembiayaan Murabahah untuk saat ini mengacu pada Pernyataan Standar Akuntansi Keuangan (PSAK) No.102 mengenai pembiayaan Murabahah. Tujuan dari penelitian ini yaitu untuk mengetahui bagaimana pembiayaan Murabahah pada BMT Sidogiri Capem Wirolegi Jember serta ntuk menganalisis kesesuaian perlakuan akuntansi pembiayan Murabahah pada BMT Sidogiri capem Wirolegi Jember dengan PSAK 102. Penelitian ini menggunakan jenis penelitian yang bersifat kualitatif deskriptif yang menjelaskan perlakuan akuntansi pembiayaan Murabahah pada BMT Sidogiri capem Wirolegi Jember. Penelitian ini menggunakan metode deskriptif. Penelitian ini menggunakan jenis data yang bersifat data kualitatif, yaitu pengambilan data langsung yang dilakukan oleh peneliti kepada obyek yang diteliti, dengan cara melakukan wawancara kepada kepala cabang, bagian accounting, dan karyawan BMT Sidogiri capem Wirolegi Jember yang terlibat langsung dalam produk Murabahah serta data tertulis lainnya yang berhubungan dengan penelitian ini",8,id,Akuntansi Murabahah; Undergraduat Thesis,https://repository.unej.ac.id/handle/123456789/91974 
Pengaruh Motivasi Dan Kepuasan Terhadap Kinerja Karyawan Melalui Loyalitas Pada Karyawan Tidak Tetap Rs Ibu Dan Anak Muhammadiyah Kota Probolinggo .,Setiap Organisasi atau Rumah Sakit umumnya menuntut kinerja karyawannya meningkat dengan baik,8,id,Pengaruh Motivasi; Thesis,https://repository.unej.ac.id/handle/123456789/91564 
Pengaruh Kualitas Produk Dan Harga  Terhadap Minat Beli Produk Fast Moving Consumer Goods (Fmcg) Private Label Indomaret (Studi Pada Mahasiswa Universitas Jember),Perkembangan industry retail pada saat ini sangat meningkat mengingat kebutuhan manusia semakin hari juga semakin bertambah.,8,id,Moving Consumer Goods; Undergraduat Thesis,https://repository.unej.ac.id/handle/123456789/88609 
