judul,abstrak,fakultas,bahasa,keywords,link
Hubungan antara Asupan Zat Gizi dan Stres dengan Sindrom Premenstruasi pada Remaja Putri di SMK Negeri 1 Jember,"Pada remaja putri pubertas ditandai dengan dimulainya menstruasi. Bagi banyak anak perempuan, menstruasi merupakan masalah yang serius, seperti sakit kepala, sakit punggung, dan mengalami perubahan emosi. Gangguan yang ada pada wanita saat menghadapi menstruasi ini salah satunya disebabkan adanya sindrom premenstruasi. Sindrom premenstruasi merupakan gangguan yang dirasakan meliputi gejala fisik, psikologis, dan perilaku yang terjadi selama akhir fase luteal dalam siklus menstruasi dan berakhir dengan awitan menstruasi. Sindrom premenstruasi menyebabkan seorang wanita mengalami gangguan dalam fungsi dan aktivitas seharihari. Sekitar 80% sampai 95% perempuan umur 16-45 tahun mengalami gejala-gejala  sindrom premenstruasi yang dapat mengganggu aktivitas. Faktor-faktor risiko yang  dapat mempengaruhi terjadinya sindrom premenstruasi tersebut antara lain defisiensi  zat gizi mikro, seperti kurang vitamin B , kalsium serta magnesium, dan stres. Faktor lainnya adalah usia, genetik, kebiasaan makan, dan kurang berolahraga. Hasil dari studi pendahuluan menunjukkan bahwa SMK Negeri 1 Jember memiliki jumlah siswi terbanyak. Berdasarkan hasil dari penyebaran angket juga diketahui bahwa 80% siswi dari 60 siswi yang telah diberi angket mengalami sindrom premenstruasi. 6 Tujuan dari penelitian ini adalah menganalisis hubungan antara asupan zat gizi dan stres dengan sindrom premenstruasi pada remaja putri di SMK Negeri 1 Jember. Jenis penelitian ini adalah penelitian analitik observasional. Menurut waktu penelitian yang dilakukan, penelitian ini bersifat cross sectional. Jumlah sampel dalam penelitian sebanyak 90 responden. Penelitian dilakukan mulai bulan Oktober– November 2011 di SMK Negeri 1 Jember. Pengumpulan data dilakukan melalui wawancara dengan menggunakan kuesioner. Dalam penelitian ini, uji statistik yang digunakan dalam menganalisis hubungan antara asupan zat gizi dan stres dengan sindrom premenstruasi adalah uji statistik asosiasi asimetri lambda statistik L  dengan α = 0,05. Hasil penelitian menunjukkan bahwa sebagian besar responden termasuk kategori umur remaja akhir dan memiliki genetik sindrom premenstruasi. Ditinjau dari asupan kalsium, vitamin B , dan magnesium, sebagian besar remaja putri memiliki asupan zat gizi tersebut dengan kategori defisit. Remaja putri juga sebagian besar mengalami stres dan sindrom premenstruasi. 6 Berdasarkan hasil uji asosiasi asimetri lambda statistik L diketahui bahwa terdapat hubungan antara asupan kalsium dengan sindrom premenstruasi pada remaja putri dengan nilai sig atau p = 0,041 (p < α). Tetapi analisis tidak bisa dilakukan untuk mengambil keputusan dan kesimpulan terhadap jenis hubungan antara asupan vitamin B , magnesium, dan stres dengan sindrom premenstruasi karena asymptotic standard error equals-nya adalah 0 (nol). Saran yang dapat diberikan berdasarkan hasil penelitian tersebut adalah adanya peran serta dari pihak sekolah khususnya bagian Unit Kegiatan Sekolah (UKS) untuk memperluas kegiatan kesehatan, salah satunya adalah kegiatan pendidikan dan promosi kesehatan tentang masalah kesehatan dan gizi remaja. Bagi siswa diharapkan untuk meningkatkan asupan makanan terutama sumber kalsium serta meningkatkan pengetahuan tentang sindrom premenstruasi. Penelitian lebih lanjut disarankan untuk meneliti varibel yang sama, yaitu asupan vitamin B 6 , magnesium, dan stres yang mempengaruhi sindrom premenstruasi dengan memperhatikan rumus besar sampel dan proporsi yang digunakan sebagai dasar menentukan jumlah sampel. Selain itu perlu adanya variabel 6 identifikasi kebiasaan makan dan olahraga yang mempengaruhi timbulnya sindrom premenstruasi.",14,other,"vitamin B 6  calcium, magnesium, stress, premenstrual syndrome; Other",https://repository.unej.ac.id/handle/123456789/11504 
Faktor Yang Berhubungan Dengan Konsumsi Sayur Dan Buah Pada Remaja (Studi Di Smp Negeri 3 Silo Kabupaten Jember),"Sayur dan buah merupakan sumber vitamin, mineral dan serat yang bermanfaat bagi tubuh yaitu berperan dalam metabolisme tubuh serta dapat menurunkan kejadian penyakit tidak menular. Data Riskesdas 2007-2013 menunjukkan bahwa secara nasional perilaku penduduk umur >10 tahun yang kurang mengonsumsi sayur dan buah masih tinggi yaitu masing-masing 93,6% dan 93,5%. Penelitian Hermina dan Prihatini (2016:212) menyebutkan bahwa remaja adalah kelompok umur tertinggi yang kurang mengonsumsi sayur dan buah (98,4%). Remaja usia 13-15 tahun memiliki konsumsi buah dan sayur lebih rendah dibanding anak usia 5-10 tahun dan usia 16 tahun ke atas. Perilaku makan remaja cenderung memilih makanan dan selingan yang mengandung tinggi lemak, gula, garam, energi, sedikit serat, vitamin, dan mineral yang berpengaruh buruk bagi kesehatan di masa selanjutnya yaitu dapat meningkatkan risiko penyakit tidak menular saat dewasa dan lansia. Laporan Akhir Penyusunan Rencana Aksi Daerah Pangan dan Gizi Kabupaten Jember Tahun 2015 menunjukkan konsumsi sayur dan buah pedesaan 62,4-353,2 gram/kap/hari lebih rendah dibandingkan konsumsi sayur dan buah perkotaan 160,4-368,6 gram/kap/hari. Berdasarkan studi pendahuluan menggunakan food frequency questionaire semi kuantitatif, SMP Negeri 3 Silo merupakan sekolah menengah pertama yang para siswanya memiliki konsumsi sayur dan buah paling rendah diantara 12 sekolah menengah pertama di Kecamatan Silo dan didukung dengan kantin sekolah yang tidak menyediakan menu sayur dan buah (tidak menjual makanan yang mengandung sayur dan buah). Berdasarkan 31 siswa yang diwawancarai mengenai konsumsi sayur dan buah didapatkan hasil sebagian besar siswa kurang mengonsumsi sayur dan buah (74,2%) sedangkan rata-rata konsumsi sayur dan buah 320 gram per hari.hari. vii Penelitian ini bertujuan mengidentifikasi karakteristik responden, struktur keluarga, faktor internal, faktor eksternal dan konsumsi sayur dan buah serta menganalisis hubungan karakteristik responden, struktur keluarga, faktor internal, faktor eksternal dengan konsumsi sayur dan buah. Penelitian ini dilakukan bulan Oktober-Januari 2019, dengan jenis penelitian analitik melalui pendekatan cross sectional. Pengambilan sampel menggunakan teknik simple random sampling. Penelitian ini dilakukan kepada 86 responden pada siswa yang berusia 13-15 tahun, tidak masuk karena sakit > 5 hari dan tidak berdomisili di Kecamatan Silo. Konsumsi sayur dan buah remaja diukur dengan food frequency questionaire semi kuantitatif dan faktor yang berhubungan dengan konsumsi sayur dan buah diukur menggunakan angket tentang karakteristik responden, struktur keluarga, faktor internal dan faktor eksternal. Analisis data penelitian menggunakan chi square dengan derajat kemaknaan 95% (α=0,05). Hasil penelitian ini sebagian besar responden kurang mengonsumsi sayur dan buah (86,4%) dan responden cukup mengonsumsi sayur dan buah (13,6%). Ratarata konsumsi sayur 141,7254 gram/hari, rata-rata konsumsi buah 129,0358 gram/hari dan rata-rata konsumsi sayur dan buah 267,5201 gram/hari. Faktor yang tidak berhubungan dengan konsumsi sayur dan buah pada remaja yaitu status bekerja ayah dan kesukaan makan buah. Faktor yang berhubungan dengan konsumsi sayur dan buah pada remaja yaitu jenis kelamin, pendapatan, status bekerja ibu, pendidikan ayah, pendidikan ibu, jumlah anggota keluarga, kesukaan makan sayur, pengetahuan gizi, kebiasaan orang tua, teman sebaya, media massa dan pola konsumsi fast food. Diharapkan pihak sekolah melakukan penyebaran informasi dengan menempel poster pentingnya sayur dan buah di ruang kelas dan meningkatkan pengawasan kantin sehat dengan menyediakan menu makanan dan minuman yang mengandung sayur dan buah di kantin sekolah setiap hari, puskesmas melakukan edukasi ke sekolah mengenai pentingnya mengonsumsi sayur dan buah dan peneliti selanjutnya melakukan penelitian lebih lanjut mengenai variabel lain seperti uang saku, suku, makan pagi, aktivitas fisik, aturan keluarga dan niat.",14,id,Sayur dan buah; sumber vitamin; mineral dan serat; bermanfaat bagi tubuh; metabolisme tubuh; Penyakit Tidak Menular; Undergraduat Thesis,https://repository.unej.ac.id/handle/123456789/92068 
Kebutuhan (Need) Terhadap Pelayanan Kesehatan Pada Penderita Penyakit Scabies Di Lembaga Pemasyarakatan (Lapas) Kelas Iia Jember,"Pelayanan kesehatan merupakan produk yang dihasilkan produsen dalam bentuk barang atau jasa, pelaksanaannya harus menyeluruh tanpa memandang status dan kedudukan bagi seluruh masyarakat Indonesia tidak terkecuali bagi narapidana yang mengalami hukuman di Lembaga Pemasyarakatan (Lapas) dengan cara penyediaan fasilitas pelayanan kesehatan oleh pemerintah pada Lingkungan Kementerian Hukum dan Hak Asasi Manusia.",14,id,Kebutuhan (Need) Terhadap Pelayanan Kesehatan; Undergraduat Thesis,https://repository.unej.ac.id/handle/123456789/93390 
Niat Pemilihan Metode Operatif Pria (Mop) Pada Pria Pasangan Usia Subur Di Kecamatan Sumbersari Kabupaten Jember,"Selama ini penggunaan MOP selalu rendah jika dibandingkan dengan metode kontrasepsi lainnya. Berdasarkan data yang diperoleh pada tahun 2017 capaian peserta KB aktif MOP di Kabupaten Jember masih belum mencapai target PPM yang ditetapkan. Sasaran penting layanan MOP adalah PUS yang tidak ingin memiliki anak lagi. Kecamatan Sumbersari merupakan kecamatan dengan persentase terkecil jika dibandingkan antara jumlah PUS yang tidak ingin anak lagi dengan penggunaan MOP. Penelitian sebelumnya telah banyak mengkaji tentang faktor-faktor yang mempengaruhi perilaku pemilihan MOP, namun untuk niat sebagai penentu sebuah keputusan masih jarang dikaji. Penelitian ini bertujuan untuk mengidentifikasi faktor yang berhubungan dengan niat pemilihan MOP pada pria PUS di Kecamatan Sumbersari Kabupaten Jember.",14,id,Metode Operatif Pria; Undergraduat Thesis,https://repository.unej.ac.id/handle/123456789/89987 
FAKTOR YANG MEMPENGARUHI NON RELEASE FROM TREATMENT PENDERITA KUSTA TIPE MULTI BASSILER DI KECAMATAN JENGGAWAH KABUPATEN JEMBER TAHUN 2008,"Penelitian ini merupakan penelitian analitik dengan menggunakan desain case control. Populasinya adalah seluruh penderita kusta tipe Multi Bassiler yang Release From Treatment maupun Non Release From Treatment sebesar 27 penderita. Variabel bebasnya adalah faktro internal yang terdiri dari usia, jenis kelamin, pendidikan, pekerjaan, pengetahuan dan sikap; faktor eksternal yang terdiri dari dukungan keluarga, dukungan petugas kesehatan, dukungan tokoh masyarakat dan akses terhadap pelayanan kesehatan. Variabel terikatnya adalah Non Release From Treatment. Analisis yang digunakan adalah dengan statistik deskriptif. Hasil ix penelitian didapatkan bahwa faktor yang mempengaruhi Non Release From Treatment penderita kusta tipe Multi Bassiler adalah faktor internal yang terdiri dari umur (OR=0,15), pekerjaan (OR=0,31) dan sikap (OR=4); faktor eksternal yang terdiri dari dukungan keluarga (OR=1,8) dan akses terhadap pelayanan kesehatan (OR=0,63). Hasil analisis data dapat disimpulkan bahwa tidak ada pengaruh umur penderita kusta terhadap Non Release From Treatment. Tida ada pengaruh jenis kelamin penderia kusta terhadap Non Release From Treatment. Tidak ada pengaruh pekerjaan penderita kusta terhadap Non Release From Treatment. Tidak ada pengaruh pendidikan penderita kusta terhadap Non Release From Treatment. Tidak ada pengaruh pengetahuan penderita kusta terhadap Non Release From Treatment. Terdapat pengaruh sikap penderita kusta terhadap Non Release From Treatment. Risiko Non Release From Treatment penderita kusta tipe Multi Bassiler 4 kali pada penderita yang memiliki sikap negatif daripada penderita yang memiliki sikap positif. Terdapat pengaruh dukungan keluarga penderita kusta tipe Multi Bassiler 1,8 kali pada penderita yang tidak mendapat dukungan dari keluarga daripada penderita yang mendapat dukungan dari keluarga. Dari hasil penelitian ini dapat disarankan agar dalam meningkatkan kinerja petugas, memperhatikan faktor motivasi petugas, intensif bagi petugas dan pembinaan peningkatan kemampuan maupun dukungan terhadap petugas yang berkesinambungan. Puskesmas diharapkan lebih mengoptimalkan sosialisasi dengan penyuluhan kepada masyarakat sesuai dengan sosio kultural masyarakat setempat yaitu dengan melibatkan dukungan tokoh masyarakat dan penggunaan bahasa Madura dalam proses penyuluhan kesehatan sehingga pemahaman penderita mengenai pengobatan kusta sesuai dengan yang disampaikan petugas kesehatan.",14,other,"Non Release From Treatment, Penderita Kusta Tipe Multi Bassiler; Thesis",https://repository.unej.ac.id/handle/123456789/688 
"HUBUNGAN ANTARA PEKERJAAN, PENDAPATAN, PENGETAHUAN     DAN SIKAP LANSIA DENGAN KEAKTIFAN  KUNJUNGAN KE POSYANDU LANSIA  (Studi Kasus pada Lansia di Puskesmas Sumbersari Kabupaten Jember)","Elderly is someone who is aged 60 years or more and is the final stage of the life cycle of a normal developmental stage that will be experienced by each individual.  The general objective is to enhance the formation of Posyandu Elderly health status and quality of life for the elderly to achieve a happy old age and the powerful in society and family life in accordance with the existence. But the group of elderly themselves less able to take advantage of Posyandu Elderly. This research aimed to analyze the relationship between employment, income, knowledge and attitudes of elderly towards Posyandu Elderly activity of visits to the Primary Health Care (PHC) Sumbersari  Jember Regency. The research method used is analytical, cross sectional design, which used quantitative approaches. The sample size in this study were 192 elderly in the work area of the Sumbersari Public Health Center) and use proportional random sampling technique.The result of study shows that the characteristics of the Elderly in the Sumbersari Public  Health Center Jember Regency mostly female, medium education, age 45-59 years of age, marital status (a partner), does not work, and income <UMK (The Regional Minimum Wage). Most of elderly the knowledge level about Posyandu Elderly is medium, has a high attitude about  Posyandu Elderly, and the frequency of visits to Posyandu Elderly is not active. Work and attitudes of elderly associated with the activity visits to Posyandu Elderly. Whereas knowledge and income unrelated to the liveliness of a visit to the Posyandu Elderly.",14,other,"Work, Income, Knowledge, Attitudes; Other",https://repository.unej.ac.id/handle/123456789/4920 
DETERMINAN KEPATUHAN PELAKSANAAN PEDOMAN  PEMBERIAN PELAYANAN IMUNISASI DASAR PADA   BAYI DI KABUPATEN JEMBER TAHUN 2010,"Immunization program is one of health development program ini Indonesia. The main purpose of immunization is to decrease the number of Disease Able to be Prevented Immunized (PD3I) cases. According to result of Universal Child Immunization (UCI) attainment in Jember District 2010, there were 126 rural areas which attained UCI only 51% whereas 124 non UCI areas only attained 49%. One of decreased immunization program attainment was estimated as a consequences of the human resources quality and management capability (Depkes RI, 2006) in the implementation of basic immunization service for infant. This study aims to know the compliance determinant of manual implementation in basic immunization service for infant in Jember District 2010. It used cross sectional approach with 85 samples that are the implementer of immunization. Samples selected by simple random sampling method using lottery. The data collected by interview, test, and observation. Data analyzed using chi-square test with α=0.05 that continued with selecting the variables which has ρ value < 0.25 to be included in logistic regression test. The result showed that the factors had relation with variables were narrate joined the training (ρ=0.006), the immunization implementer who had never joined any training about the disobediently of risk immunization were 11.3 times higher than who had joined the training. From three variables which included in the test showed the most relative factor was narrate joined the training. So that Health Service Jember District need to conduct the training of immunization program regulary or periodicly and spreadly.",14,other,"compliance determinant, basic immunization; Other",https://repository.unej.ac.id/handle/123456789/26069 
EVALUASI LAPORAN KEUANGAN RUMAH SAKIT PEMERINTAH SEBAGAI BADAN LAYANAN UMUM BERDASARKAN STANDAR  AKUNTANSI KEUANGAN (SAK) DAN STANDAR AKUNTANSI PEMERINTAH (SAP)  (Studi di Rumah Sakit Paru Jember Tahun 2011),"Perkembangan pengelolaan rumah sakit, baik dari aspek manajemen maupun operasional sangat dipengaruhi oleh berbagai tuntutan dari lingkungan, yaitu antara lain bahwa rumah sakit dituntut untuk memberikan pelayanan kesehatan yang bermutu, dan biaya pelayanan kesehatan terkendali sehingga akan berujung pada kepuasan pasien. Usaha pemerintah untuk dapat memberikan pelayanan kesehatan yang bermutu dengan biaya yang terjangkau yaitu membentuk rumah sakit BLU. Untuk dapat memberikan pelayanan yang berkualitas dengan harga terjangkau, rumah sakit BLU membutuhkan pengelolaan keuangan yang baik. Pengelolaan Keuangan BLU telah diatur dalam Peraturan Pemerintah RI No. 23 tahun 2005. Rumah Sakit BLU merupakan lembaga yang diberikan kewenangan untuk mengelola keuangannya sendiri. Sehingga, Laporan Keuangan BLU sangat penting untuk disusun dengan baik dan sesuai dengan standar. Sesuai dengan Pasal 26 ayat (2) Peraturan Pemerintah Republik Indonesia No. 23 Tahun 2005, Laporan Keuangan BLU disusun berdasarkan Standar Akuntansi Keuangan (SAK). Selain itu, Laporan Keuangan BLU tidak dapat dipisahkan dari laporan pertanggungjawaban keuangan kementerian Negara atau lembaga atau SKPD atau pemerintah daerah, yang mana penggabungannya dilakukan sesuai dengan Standar Akuntansi Pemerintahan (SAP). Dengan demikian rumah sakit pemerintah sebagai BLU harus melakukan dua pelaporan keuangan, yaitu sesuai SAK dan SAP. Rumah Sakit Paru Jember telah menjadi BLU selama satu tahun, namun penyusunan Laporan Keuangannya masih belum memenuhi Standar. Dari studi pendahuluan, pihak Rumah Sakit Paru Jember menyatakan bahwa Standar Akuntansi Pemerintah (SAP) telah diterapkan dengan baik. Namun, untuk penggunaan Standar Akuntansi Keuangan (SAK), masih banyak laporan-laporan yang penyusunannya belum memenuhi Standar Akuntansi Keuangan (SAK) tersebut. Penelitian ini bertujuan untuk mengkaji dan mengevaluasi Laporan Keuangan Rumah Sakit Pemerintah sebagai Badan Layanan Umum berdasarkan Standar Akuntansi Keuangan (SAK) dan Standar Akuntansi Pemerintah (SAP) di Rumah Sakit Paru Jember. Jenis penelitian ini adalah deskriptif evaluatif, berdasarkan waktu merupakan penelitian retrospektif. Jumlah sampel dalam penelitian ini sebesar 7 orang yang diambil bedasarkan metode sampling jenuh. Data yang diperoleh selanjutnya dianalisis secara deskriptif. Hasil penelitian menunjukkan bahwa Laporan Keuangan Rumah Sakit Paru Jember Tahun 2010 telah 100% memenuhi SAP, namun baru 35% memenuhi SAK. Berdasarkan hasil ini, diharapkan pihak Rumah Sakit Paru Jember dapat memperbaiki Laporan Keuangan untuk tahun-tahun berikutnya. Dengan demikian, SAK maupun SAP dapat terpenuhi 100%",14,other,Rumah Saki; Other,https://repository.unej.ac.id/handle/123456789/23575 
GAMBARAN FAKTOR YANG MEMPENGARUHI NEED DAN DEMAND MASYARAKAT LANJUT USIA TERHADAP POSYANDU LANSIA,"Meningkatnya jumlah penduduk usia lanjut menimbulkan masalah terutama bagi kesehatan dan kesejahteraan lansia. Masalah tersebut jika tidak ditangani akan berkembang menjadi masalah yang kompleks. Posyandu lansia merupakan wahana pelayanan bagi kaum lanjut usia yang menitikberatkan pada pelayanan promotif dan preventif, tanpa mengabaikan upaya kuratif dan rehabilitatif. Kabupaten Lumajang memiliki jumlah penduduk lanjut usia sebesar 360.324 jiwa dari 1.053.425 jiwa jumlah penduduk Kabupaten Lumajang. Sedangkan jumlah lansia yang dibina oleh Dinas Kesehatan melalui program posyandu lansia hanya 115.303 jiwa dan sisanya belum dibina. Puskesmas Tekung merupakan salah satu puskesmas dengan cakupan pemanfaatan pelayanan posyandu lansia yang cenderung mengalami penurunan dibandingkan dengan target Renstra yang ditetapkan oleh Dinas Kesehatan Kabupaten Lumajang. Penelitian ini bertujuan untuk mengetahui need dan demand lansia terhadap posyandu lansia. Penelitian ini merupakan jenis penelitian suvey deskriptif, sedangkan jenis rancangan penelitian ini adalah cross sectional. Populasi dalam penelitian ini adalah semua lansia yang mengikuti posyandu lansia yang bertempat tinggal di wilayah Desa Klampokarum Kecamatan Tekung Kabupaten Lumajang sebanyak 1.534 jiwa. Sampel penelitian diambil sebanyak 97 lansia yang terdiri atas 329 lansia di RW 1, 312 lansia di RW 2, 302 lansia di RW3, 306 lansia di RW 4 dan 285 lansia di RW 5. Sampel diambil menggunakan teknik proportional random sampling. Hasil penelitian ini menunjukan bahwa karakteristik responden sebagian besar berumur 60 – 69 tahun, berjenis kelamin perempuan, tingkat pendidikan rendah, dan status pekerjaan umumnya bekerja, menjawab benar untuk persepsi Sakit, serta mengalami kejadian penyakit yang rendah. Kemampuan membayar (ATP) responden sebagian besar mempunyai jumlah pendapatan lebih dari UMK, pendapatan sendiri, dan masih mempunyai sisa akhir dari pendapatan, serta mampu membayar iuran untuk posyandu lansia. Kemamuan membayar (WTP) responden sebagian besar mau menggunakan posyandu lansia sebagai tempat pelayanan kesehatan dengan alasan pelayanan mudah dan cepat. Akses informasi yang diperoleh responden tentang keberadaan posyandu lansia sebagian besar diperoleh dari kader, dan penting untuk dilakukan promosi, serta tempat pelaksanaan yang mudah dijangkau, nyaman dan bersih. Berdasarkan hasil penelitian tersebut maka peneliti menyarankan agar Dinas Kesehatan meningkatkan pengetahuan dan ketrampilan bagi petugas pemegang Program Lansia Puskesmas melalui kegiatan pelatihan, sehingga petugas lebih kreatif dan inovatif dalam mengembangkan program lansia di wilayahnya serta petugas kesehatan secara proaktif dapat mengupayakan peningkatan pengetahuan lansia tentang manfaat dari diadakannya posyandu lansia dengan cara memberikan penyuluhan dan konseling pada saat pelaksanaan hari buka posyandu. Iuran untuk menunjang pelaksanaan posyandu lansia bisa ditambah yang diimbangi dengan peningkatan pelayanan dan kegiatan inovatif lainnya sehingga lansia semakin tertarik dan semangat untuk mengunjungi posyandu lansia. Untuk keberlanjutan program dan kebersamaan antar lansia, sebaiknya perlu dibentuk wadah bagi para lansia melalui perkumpulan informal semacam Paguyuban Lansia, dengan berbagai program, misal: senam lansia, pemeriksaan kesehatan, pendalaman keagamaan, pembinaan aneka ketrampilan yang bertujuan mengasah otak, kegiatan kesenian, rekreasi serta hal positif lainnya untuk menciptakan keseimbangan mental dan spiritual lansia di sisa hidupnya.",14,other,"Need, Demand,  Posyandu, Posyandu Lansia; Other",https://repository.unej.ac.id/handle/123456789/3467 
Penggunaan Metode Kontrasepsi pada Wanita yang Menikah Usia Dini di Kecamatan Sukowono Kebupaten Jember,"Pernikahan dini merupakan pernikahan yang dilakukan sebelum usia 25 tahun pada pria dan 20 tahun pada wanita. Hasil Survei Sosial Ekonomi Nasional tahun 2016 menunjukkan 58,58% wanita menikah di Indonesia berusia dibawah usia 20 tahun. Perempuan yang menikah usia muda memiliki rentang waktu untuk hamil dan melahirkan lebih panjang dan tidak menutup kemungkinan akan memiliki lebih banyak anak. Pernikahan dan kehamilan pada wanita usia dini juga memiliki risiko kematian ibu atau anak yang lebih tinggi. Kehamilan pada wanita menikah usia dini menjadi hal penting untuk dikendalikan. Pengendalian tersebut dapat dilakukan salah satunya dengan penggunaan metode kontrasepsi. Penelitian ini dilakukan untuk mengetahui hubungan faktor niat, dukungan sosial dari suami, teman, orangtua atau mertua, petugas kesehatan, dan tokoh masayarakat, otonomi pribadi, serta situasi bertindak yang terdiri dari paritas dan aksesibilitas pelayanan kontrasepsi dengan penggunaan metode kontrasepsi pada wanita menikah usia dini di Kecamatan Sukowono Kabupaten Jember. Penelitian dilakukan di Kecamatan Sukowono Kabupaten Jember sebagai kecamatan dengan jumlah pernikahan dini terbanyak, pada tahun 2017 sebanyak 403 pernikahan atau sebesar 85% pernikahan terjadi pada wanita dengan usia kurang dari 20 tahun. Jenis penelitian ini merupakan penelitian analitik dengan desain studi cross-sectional yang dilakukan pada bulan Juni sampai dengan Agustus tahun 2018. Subjek dalam penelitian ini merupakan wanita yang menikah dibawah usia 20 tahun yang tercatat pada KUA Kecamatan Sukowono pada tahun 2017 yang berjumlah 403 orang dan dipilih sampel sebanyak 107 orang yang dipilih dengan metode simple random sampling. Pengumpulan data dilakukan dengan menggunakan wawancara dengan kuesioner. Data primer dianalisis dengan menggunakan Chi Square Test dan Logistic Regression (α = 0,05). Pada penelitian ini didapatkan hasil bahwa sebanyak 52,3% wanita yang menikah usia dini menggunakan metode kontrasepsi. Selain itu diketahui bahwa sebagian besar responden memiliki niat yang tinggi dalam penggunaan metode kontrasepsi. Pada dukungan sosial, sebagian besar responden memiliki dukungan sosial yang rendah dari suami, teman, dan tokoh masyarakat, serta memiliki dukungan sosial yang tinggi dari orangtua atau mertua dan petugas kesehatan. Sebagian besar responden juga memiliki otonomi tinggi terhadap penggunaan metode kontrasepsi, berada dalam kondisi paritas nulipara dan memiliki aksesibilitas tinggi terhadap pelayanan kontrasepsi. Hasil analisis bivariabel menunjukkan bahwa variabel yang terdapat hubungan signifikan dengan penggunaan metode kontraspsi pada wanita menikah usia dini adalah niat (p<0,001; OR 6,22; 95% CI 2,37-16,31), dukungan sosial suami (p=0,001; OR 4,32; 95% CI 1,91-9,74), dukungan sosial orangtua atau mertua (p=0,048; OR 2,39; 95% CI 1,08-5,26), dukungan sosial petugas keshatan (p<0,001; OR 21,89; 95% CI 6,83-70,17), paritas (p<0,001; OR 30,30; 95% CI 10,42-90,90), aksesibilitas pelayanan kontrasepsi (p<0,001; OR 24; 95% CI 5,28-109,15). Sedangkan hasil analisis multivariabel menunjukkan bahwa pada variabel dukungan sosial petugas kesehatan (p<0,001; OR 22,07; 95% CI 4,75-102,43) dan paritas (p<0,001; OR 31,25; 95% CI 8-125) terdapat hubungan signifikan dengan penggunaan metode kontrasepsi pada wanita yang menikah usia dini. Sehingga dari penelitian yang telah dilakukan dapat disimpulkan bahwa hanya dukungan sosial petugas kesehatan dan kondisi paritas yang paling berhubungan dengan penggunaan metode kontrasepsi pada wanita yang menikah usia dini. Berdasarkan hasil penelitian, peneliti menyarankan untuk meningkatkan pelaksanaan dan pengawasan di berbagai kegiatan seperti kegiatan advokasi kepada tokoh masyarakat dan tokoh agama serta penyuluhan mengenai penggunaan metode kontrasepsi. Selain itu juga meningkatkan program pendewasaan usia perkawinan dan sosialisasi mengenai penggunaan metode kontrasepsi melalui kerjasama dengan dinas terkait seperti Dinas Kesehatan dan Kementerian Agama.",14,id,Metode Kontrasepsi; Wanita Menikah Usia Dini; Kecamatan Sukowono; Jember; Undergraduat Thesis,https://repository.unej.ac.id/handle/123456789/88927 
"Pengaruh Penambahan Kulit Pisang Raja (Musa Paradisiaca L. Var Sapientum) Terhadap Kadar Kalsium, Kadar Serat, Dan Daya Terima Brownies Kukus",Asupan kalsium pada ibu hamil seringkali tidak terpenuhi. Kekurangan kalsium pada ibu hamil akan berdampak buruk pada kesehatannya.,14,id,Pengaruh Penambahan Kulit Pisang Raja; Undergraduat Thesis,https://repository.unej.ac.id/handle/123456789/91522 
