judul,abstrak,fakultas,bahasa,keywords,link
PENGARUH INHIBITOR EKSTRAK DAUN JAMBU BIJI MERAH TERHADAP LAJU KOROSI BAJA A131 PADA AIR LAUT,"Baja merupakan bahan yang masih menjadi pilihan utama dalam bidang konstruksi. Salah satu penggunaan baja adalah pada lambung dan sistem ballast kapal laut. Masalah terpenting yang muncul dalam sistem ballast pada kapal laut adalah tentang proses korosi yang terjadi karena adanya air laut. Dewasa ini telah banyak dikembangkan mengenai berbagai cara untuk mengatasi masalah korosi. Metode yang tepat untuk perlindungan sistem ballast pada kapal laut dari serangan korosi adalah pemberian inhibitor. Inhibitor yang digunakan pada penelitian ini terbuat dari ekstrak daun jambu biji merah. Penelitian ini bertujuan untuk mencari titik optimum konsentrasi inhibitor ekstrak daun jambu biji merah apabila nantinya diaplikasikan pada perlindungan sistem ballast pada kapal laut. Metode perhitungan laju korosi yang digunakan adalah metode weight loss sesuai dengan ASTM G1 (Standard Practice for Preparing, Cleaning, and Evaluation Corrosion Test Specimens). Spesimen uji yang digunakan berukuran panjang 10 mm, lebar 10 mm dan tebal 5 mm sesuai dengan ASTM G31-72 (Standart Practice for Laboratory Immersion Corrosion Testing of Metal). Variasi konsentrasi inhibitor terdiri dari 0 ppm, 1500 ppm, 2000 ppm, 2500 ppm dan 3000 ppm. Sedangkan lama waktu perendaman terdiri dari 7 hari, 14 hari, 21 hari, 28 hari dan 35 hari. Hasil penelitian ini didapat laju korosi yang variatif. nilai laju korosi mempunyai karakter yang sama pada hampir di semua variasi konsentrasi, yaitu mengalami penurunan dari lama waktu perendaman 7 hari ke lama perendaman 14 hari kemudian mengalami kenaikan pada hari ke 21 dan menurun kembali pada lama perendaman 28 dan 35 hari. Laju korosi tertinggi didapat pada konsentrasi 0 ppm pada lama perendaman 7 hari yaitu sebesar 6.28092 mpy. Sedangkan laju korosi terendah didapat pada konsentrasi 2000 ppm pada lama perendaman 14 hari dengan nilai 1,86409 mpy. Efisiensi inhibisi yang terendah terjadi pada konsentrasi 3000 ppm pada lama waktu perendaman 7 hari, yaitu sebesar 32.85% dan efisiensi tertinggi terjadi pada konsentrasi 2000 ppm dengan lama waktu perendaman 14 hari, yaitu sebesar 61,06%.",10,id,Korosi; Undergraduat Thesis,https://repository.unej.ac.id/handle/123456789/72969 
PEMANFAATAN TANAH GUMUK SEBAGAI BAHAN PERKERASAN JALAN RAYA DARI QUARRY DI KECAMATAN SILO KABUPATEN JEMBER,"Gumuk merupakan istilah khusus yang diberikan pada suatu bukit yang tediri atas tanah dan batuan. Tanah gumuk memiliki karakteristik yang berbeda-beda, yang dimungkinkan dapat dimanfaatkan sebagai bahan perkerasan jalan raya khususnya bahan lapis pondasi bawah. Penelitian ini bertujuan untuk mengetahui karakteristik tanah gumuk di kecamatan silo sebagai material perkerasan jalan raya khusunya lapis pondasi bawah. Metode yang digunakan dalam penentuan karakteristik melalui beberapa pengujian, antara lain pengujian gradasi, pengujian atterberg limit, pengujian pemadatan, pengujian CBR (California Bearing Ratio), dan pengujian abrasi. Hasil dari pengujian karakteristik tanah gumuk di kecamatan silo secara keseluruhan memiliki nilai yang tidak memenuhi persyaratan sebagai material bahan perkerasan jalan raya khususnya lapis pondasi bawah. Untuk memenuhi persyaratan bahan perkerasan jalan raya khususnya lapis pondasi bawah material gumuk silo 1 dapat dicampurkan dengan material gumuk silo 2 yang menghasilkan nilai CBR 37,16% untuk memenuhi persyaratan agregat kelas C.",10,id,tanah gumuk; perkerasan jalan raya; CBR; Undergraduat Thesis,https://repository.unej.ac.id/handle/123456789/67167 
KEKASARAN PERMUKAAN BAJA ST 42 PADA PROSES PEMBUBUTAN AKIBAT VARIASI PANJANG PAHAT,"Pada saat proses bubut berlangsung terjadi interaksi antara pahat dengan benda kerja dimana benda kerja terpotong sedangkan pahat mengalami gesekan dengan benda kerja. Dengan adanya gesekan antara pahat dengan benda kerja, benda kerja akan terpotong sedemikian rupa mengurangi diameter sesuai keinginan operator. Selain kepresisian diameter, kekasaran permukaan menjadi hal yang penting dalam kualitas produk permesinan. Adapun cara untuk mendapatkan kekasaran permukaan yang baik adalah dengan memperkecil panjang pahat menggantung dari tool post yang dinamakan tool overhang. Tool overhang dikurangi sebisa mungkin untuk menghindari kemungkinan defleksi pahat saat proses pemotongan. Defleksi sendiri dapat menimbulkan getaran yang menyebabkan permukaan bergelombang. Sehingga mengakibatkan permukaan benda kerja hasil proses produksi tidak sesuai dengan yang diinginkan. Dengan metode analisis regresi dapat diketahui seberapa besar pengaruh parameter potong seperti panjang pahat, gerak pemakanan dan kecepatan potong yang dapat digunakan untuk mengestimasi nilai kekasaran permukaan baja St 42 pada proses bubut. Dari hasil penelitian parameter potong bubut terhadap kekasaran permukaan dapat diketahui nilai kekasaran permukaan paling rendah dan nilai kekasaran permukaan paling tinggi. Nilai kekasaran paling rendah didapat dari variabel panjang pahat sebesar 18,593 µm. Dari persamaan regresi dapat diketahui parameter potong yang paling berpengaruh adalah tool overhang, sedang parameter yang pengaruhnya paling kecil adalah kecepatan pemotongan. Hasil penelitian secara umum bahwa nilai tool overhang semakin besar maka nilai kekasaran akan semakin besar. Selain itu juga diperoleh nilai sebesar 81,8 %. K",10,other,"Kekasaran Permukaan, Tool Overhang, Gerak Pemakanan, Kecepatan Pemotongan, Pembubutan, Regresi; Other",https://repository.unej.ac.id/handle/123456789/20778 
Analisis Faktor Budaya,"Tujuan da r i  pe l a ks a n a a n  pe ne l i t i a n i ni  y a i t u unt uk m e ng e t a hui  pe r b a ndi n g a n a nt a r a  f a kt or  buda y a a ka de m i k da n g a y a  hi dup p e m i l i k handphone B l a c k be r r y  p a da m a ha s i s wa  F a kul t a s  I l m u S os i a l  da n I l m u P ol i t i k Uni ve r s i t a s  J e m be r . F a kt or buda y a da n f a kt or  P s i kol og i m e m pun y a i pe n ga r uh y a ng  pa l i ng m e l ua s  da n m e nda l a m t e r ha d a p  P e r i l a ku  kons um e n . Da l a m  f a kt o r  b uda y a  t e r da p a t  buda y a  a ka d e m i k s e da n g a nka n d a l a m  f a kt or  ps okol og i  t e r da p a t  g a y a  hi dup s e b a g a i  pe r wuj uda n ke hi dupa n r e m a j a  y a n g  m e r upa ka n m a ha s i s w a  F a kul t a s  I l m u s os i a l  da n I l m u P ol i t i k Uni ve r s i t a s  j e m be r . K e dua  f a kt or  t e r s e but  m e r upa ka n f a kt or  u t a m a  y a n g m e m pe nga r uhi  p e m be l i a n. P e ne l i t i a n i ni  di l a kuka n de n g a n  m e n gg una k a n m e t ode t i pe de s kr i pt i f  de n g a n p e nd e ka t a n pa r a di g m a  ku a nt i t a t i f y a n g  t e kni k p e nga m bi l a n s a m pe l n y a m e n gg una k a n t e kni k pur pos i v e s ampl i ng . Ha s i l  da r i  pe ne l i t i a n i ni  m e n y a t a k a n ba hw a f a kt or  buda y a  a ka d e m i k da n f a kt or  ps i kol og i  m e l a t a r  be l a ka n g i  ke put us a n m a ha s i s wa  F a kul t a s  I l m u S os i a l  da n I l m u pol i t i k unt uk m e m i l i ki  pr oduk handphone B l a c kb e r r y , na m um f a kt or  ps i kol og i l e bi h dom i na n di ba ndi n gka n de n ga n f a kt or  b ud a y a  da l a m  ke put us a n s e s e o r a n g  unt uk m e ngg un a ka n B l a c kbe r r y . H a l  t e r s e but  di ka r e n a ka n r e s ponde n y a n g  m e r upa ka n m a ha s i s wa m e ni l a i  g a y a  hi dup l e bi h ut a m a da r i pa da ke g i a t a n a ka de m i k m e r e ka . B e r d a s a r k a n ha s i l  p e ne l i t i a n da pa t  di s i m pul ka n b a hwa p e m i l i ha n m a ha s i s wa t e r ha da p  pe n ggg una a n pr oduk B l a c kbe r r y di pe n g a r uhi  ol e h f a kt or  buda y a  da n f a kt o r ps i kol og i . Da n d a r i  ke d ua  f a kt or  t e r s e but , f a kt or  ps i kol og i  m e r up a ka n f a kt or  y a n g dom i na n m e m p",10,other,"BUDAYA AKADEMIK DAN GAYA HIDUP, PADA PEMILIK HANDPHONE BLACK BERRY; Other",https://repository.unej.ac.id/handle/123456789/23410 
"ANALISIS PENGARUH KECEPATAN POTONG, GERAK MAKAN TERHADAP GETARAN DAN KEBULATAN   HASIL PROSES DRILLING","Proses gurdi secara sederhana dapat dikatakan sebagai proses pembuatan lubang bulat dengan menggunakan mata bor (twist drill). Pada proses gurdi pembuatan lubang dengan bor spiral di dalam benda kerja yang pejal merupakan suatu proses pengikisan dengan daya penyerpihan yang besar. Gurdi adalah sebuah pahat pemotong yang ujungnya berputar dan memiliki satu atau beberapa sisi potong dan galur yang berhubungan kontinyu disepanjang badan gurdi. Galur ini, yang dapat lurus atau helix, disediakan untuk memungkinkannya lewatnya serpihan atau fluida pemotong. Dalam konteks yang paling sederhana, getaran dapat dianggap sebagai goyangan atau gerakan berulang dari suatu obyek disekitar suatu posisi kesetimbangan. Kebulatan adalah kondisi pada permukaan bagian dengan penampang berbentuk lingkaran dimana setiap titik pada pada permukaan berjarak sama dengan perpotongan salib sumbunya. Dalam penelitian ini variabel bebas yang digunakan adalah kecepatan potong 11,97 m/menit, 17,34 m/menit dan 32,10m/menit dan gerak makan 0.07 mm/put, 0.13 mm/put dan 0.22 mm/put. Sedangkan variabel terikatnya adalah getaran dan kebulatan. Dari hasil pengujian didapatkan bahwa Kecepatan potong, dan gerak makan sangat berpengaruh terhadap terjadinya getaran dan kebulatan pada proses drilling. Variabel bebas mempunyai pengaruh sebesar 86,8% terhadap variabel terikat yaitu kebulatan dan getaran. Gerak makan berpengaruh paling besar terhadap besarnya nilai kebulatan dan getaran pada proses drilling. Nilai getaran paling besar diperoleh dari kecepatan potong 32,1 m/menit dan gerak makan 0,22 mm/putaran. Sedangkan nilai penyimpangan kebulatan terbesar diperoleh dari kecepatan potong 11,97 m/menit dan gerak makan 0,22 mm/putaran.",10,other,DRILLING; Other,https://repository.unej.ac.id/handle/123456789/23166 
PENGARUH VARIASI TEKANAN DAN TEMPERATUR TERHADAP KEKUATAN TARIK BELT CONVEYOR PADA PENYAMBUNGAN METODE HOT SPLICING,"Belt conveyor pada dasarnya merupakan peralatan yang cukup sederhana. Alat tersebut terdiri dari sabuk yang tahan terhadap pengangkutan benda padat. Sabuk yang  digunakan pada belt conveyor ini dapat dibuat dari berbagai jenis bahan misalnya dari karet, plastik, kulit ataupun logam yang tergantung dari jenis dan sifat bahan yang akan diangkut. Untuk mengangkut bahan-bahan yang panas, sabuk yang digunakan terbuat dari logam yang tahan terhadap panas. Dalam penelitian ini digunakan belt dengan tipe EP 100 2P. Variasi yang diguakan adalah dengan tekanan 5 Bar, 6 Bar, dan 7 Bar dan Temperatur Vulkanisasi 1200 C, 1300 C dan 1400 C dan penelitian ini dilakukan untuk mengetahui peningkatan kekuatan tarik sambungan belt conveyor. Penelitian ini dilakukan di Laboratorium Uji dan Bahan Fakultas Teknik Universitas Jember untuk pengujian kekuatan tarik. Dari hasil penelitian diperoleh data rata-rata hasil pengujian tarik tertinggi sebesar 2,49 MPa yaitu pada pengujian tarik sambungan belt dengan tekanan 5 Bar dengan temperatur vulkanisasi 1200 C, sedangkan rata-rata hasil pengujian tarik terendah sebesar 1,11 MPa diperoleh dari sambungan belt dengan Tekanan 6 Bar dengan temperature vulkanisasi 1400 C.",10,id,VARIASI TEKANAN; VARIASI TEMPERATUR; KEKUATAN TARIK BELT CONVEYOR; PENYAMBUNGAN METODE HOT SPLICING; Undergraduat Thesis,https://repository.unej.ac.id/handle/123456789/76901 
Optimasi  Produksi Tutup Botol 500 ml Pada Proses Injection Moulding Menggunakan Metode Response Surface,"Plastik merupakan bahan atau material yang tidak dapat dipisahkan dari kehidupan manusia karena mudah di dapat, praktis , ringan dan tentunya modern. Hampir di segala bidang kita akan selalu menjumpai barang-barang yang terbuat dari bahan plastik, seperti bahan pembungkus atau kemasan baik untuk makanan atau minuman, alat-alat rumah tangga, elektronik dan masih banyak lagi. Hal ini dikarenakan bahan plastik memiliki sifat-sifat seperti ringan dan mudah dibentuk serta memiliki sifat-sifat yang diinginkan dengan energy dan kerja yang minimum. Dalam memproduksi barang-barang menggunakan bahan plastic ada beberapa metode yang lazim digunakan seperti blow moulding, compression moulding,extrusion moulding, transfer moulding dan injection  moulding. Injection moulding adalah salah satu operasi yang paling umum dan serba guna untuk produksi massal pada komponen plastik yang komplek. Injection moulding merupakan suatu proses pembentukan plastik kedalam bentuk yang diinginkan dengan cara menekan plastik cair kedalam sebuah ruang (cavity). Injection moulding memiliki beberapa langkah proses, yaitu mulai dari memasukkan biji plastik kedalam hopper, kemudian biji plastik masuk kedalam barel/pemanas yang menjadikan material plastik meleleh. Material plastik leleh didorong oleh putaran screw, sehingga mengalir ke nozzle, lalu menuju sprue, runner, gate dan masuk ke dalam cavity. Kemudian material yang ada didalam cavity akan ditahan didalam mould di bawah tekanan tertentu (holding pressure) untuk menjaga tidak ada shringkage saat produk mengalami proses pendinginan (cooling). PT. Berlina Tbk merupakan perusahaan yang memproduksi komponen komponen dan peralatan yang terbuat dari plastik. Salah satu mesinnya adalah ARB 100 yang merupakan salah satu mesin injection moulding yang memproduksi tutup botol 500 ml. Dalam memproduksi tutup botol ini, cycle time PT. Berlina Tbk telah mencapai diatas standart yaitu 30 detik, karena cycle time dari perhitungan engineering (Divisi Desain Mould) adalah 28 detik. Ini merupakan pencapaian nilai yang tidak optimal dan cukup merugikan perusahaan karena dengan semakin lama cycle time produksi maka akan menambah waktu produksi. Nilai cycle time ini didapat dari beberapa trial manual yang dilakukan oleh PT. Berlina. Cycle time atau waktu siklus adalah waktu yang dibutuhkan mesin untuk memproduksi suatu produk. Besar kecilnya cycle time dapat dipengaruhi beberapa faktor : antara lain kesalahan desain mould dan kesalahan operasi akibat dari parameter proses injection kurang sesuai. Dalam penelitian ini akan dilakukan analisis dan evaluasi terhadap parameter-parameter (variabel faktor) injection tersebut, dengan harapan dapat mempercepat cycle time tanpa mengurangi kualitas produk dengan menggunakan metode statistik respone surface. Dari hasil observasi dan study literatur didapatkan setting standart perusahaan yakni inject pressure 1450 bar, nozzle temperature 260 °C, dan cooling time 15 detik. Dengan setting perusahaan didapatkan hasil respon cycle time 30 detik, netto 34 gram dan prosentase reject 15% . Berdasarkan data tersebut optimasi dirasa perlu untuk dapat meningkatkan jumlah produksi per shiftnya. Data yang diambil diperusahaan menggunakan desain box benhken sebelum selanjutnya dianalisis dan optimasi menggunakan software minitab 16. Dari hasil analisa data menggunakan software minitab 16 didapatkan hasil Dari hasil Keadaan optimum dihasilkan pada kondisi inject pressure sebesar 1420 bar; nozzle temperature sebesar 264,8 °C; dan cooling time 14,08 detik. Pada keadaan ini produksi dapat naik sebesar 10,836%. Dari keadaan optimum tersebut cycle time yang dihasilkan yaitu 27,92 detik, netto yang dihasilkan sesuai dengan standar yaitu 33,5820 gram dan presentase reject yang dihasilkan yaitu 11,11%. Dengan cycle time 27,92 detik dengan netto sesuai standar dan prosentase reject yang menurun 3,89%, produk yang dihasilkan berjumlah ± 15.517  pershift  atau naik sekitar 10,836 %. Jumlah tersebut berdasarkan jumlah produk yang dihasilkan pada cycle time sebelumnya yaitu 30 detik yang menghasilkan produk ± 14.000 pershift.",10,id,Plastik; Injection moulding; Other,https://repository.unej.ac.id/handle/123456789/81189 
Kontribusi Penambahan Serat Gypsum Dan Fiberglass Terhadap Kuat Lentur Self Compacting Concrete (SCC),"Pembangunan infrastruktur dengan material utama beton mutu tinggi yang memiliki faktor air semen rendah mengakibatkan workability tidak maksimal. Selain itu dengan pekerjaan volume beton yang besar banyak membutuhkan tenaga, peralatan dan waktu dalam proses pemadatannya. Self  Compacting Concrete (SCC) merupakan inovasi beton yang memiliki workability tinggi sehingga dapat mengalir dan memenuhi bekisting dengan beratnya sendiri tanpa menggunakan alat penggetar serta dapat mempermudah proses pengerjaan.  Material SCC tidak jauh berbeda dengan beton konvensional yang terdiri dari semen, agregat kasar, agregat halus, dan air, hanya saja pada SCC terdapat tambahan bahan kimia berupa superplasticizer. Kemampuan menahan beban lentur merupakan suatu kriteria yang menentukan untuk mendesain berbagai elemen struktur, maka dari itu untuk meningkatkan kuat lentur pada penelitian ini digunakan penambahan serat berupa serat fiberglass dan serat gypsum yang dinilai dapat meningkatkan kuat lentur dari penelitian sebelumnya.  Oleh karena itu, penelitian ini berbentuk percobaan yang bertujuan untuk mengetahui perbandingan kuat lentur dengan penambahan serat terhadap beton SCC. Dalam penelitian ini akan menggunakan superplasticizer sebanyak 1% dari berat semen dan penggunaan serat sebesar 0,5% dari berat beton segar. Benda uji yang digunakan berupa silinder dengan dimensi  10 x 20 cm untuk uji tekan dan tarik belah serta balok berdimensi 15 x 15 x 60 cm untuk uji lentur. Benda uji yang digunakan sebanyak 27 benda uji, pada setiap perlakuan yaitu 3 balok dan 6 silinder. Pada benda uji balok akan ditambahkan 2 tulangan polos dengan  6 mm dan didesain untuk gagal lentur. Pengujian lentur menggunakan metode dua titik pembebanan. Berdasarkan hasil penelitian dengan menggunakan faktor air semen (fas) sebesar 0,33 serta penambahan serat sebesar 0,5% dari berat beton segar dan penggunaan 1% superplasticizer dari berat semen dapat membuat beton memiliki workability yang baik. Pengujian kuat lentur yang diperoleh dari beton normal SCC, penambahan serat fiberglass dan gypsum berturut – turut sebesar 42693,333 N, 43613,333 N dan 43520 N. Kontribusi kuat lentur yang didapat dari penambahan serat fiberglass meningkat sebesar 2,11%, dan penambahan serat gypsum meningkat sebesar 1,90% dari beton normal SCC.",10,id,Penambahan Serat; Gypsum; Fiberglass; Self Compacting Concrete; SCC; Undergraduat Thesis,https://repository.unej.ac.id/handle/123456789/91945 
PENGARUH OVERLAP SUDU DAN PENAMBAHAN FIN PADA ROTOR SAVONIUS TIPE-L,"Semakin menipisnya sumber energi fossil merupakan persoalan penting saat ini terutama sebagai sumber bahan bakar pembangkit tenaga listrik dan dampak yang ditimbulkannya pada lingkungan dan perubahan iklim dunia. Meninjau masalah diatas, maka diperlukan suatu sumber energi altenatif untuk mengurangi ketergantungan terhadap sumber energi fossil khususnya sebagai bahan bakar pembangkit tenaga listrik untuk keperluan rumah tangga. Energi listrik dapat dibangkitkan dari beberapa sumber energi alternatif pembangkit alternatif yang tersedia di alam, salah satunya energi angin. Kondisi alam yang sangat berpotensi menghasilkan tiupan angin yang fluktuatif dari tahun ke tahun, sangat mungkin untuk digunakan turbin angin pembangkit listrik skala kecil. Rotor Savonius tipe-L merupakan jenis rotor untuk turbin angin poros vertikal yang paling sederhana dan versi besar dari anemometer. Rotor Savonius dapat berputar karena adanya gaya hambat (drag). Dalam penelitian ini rotor Savonius tipe-L diberi perlakuan berupa overlap sudu 0 mm, 35 mm dan 70 mm dan penambahan pengarah angin (fin) yang akan diuji dengan menggunakan cara eksperimen dengan mengambil data pada kecepatan 2 m/s, 2,5 m/s, 3 m/s, 3,5 m/s, 4 m/s; 4,5 m/s;. Pengujian yang dilakukan meliputi gaya dan rpm. Dari hasil pengujian didapatkan torsi maksimum yaitu sebesar 0,19 Nm pada overlap 0 mm, sedangkan kecepatan angular maksimum sebesar 14,33 rpm pada overlap 70 mm (tanpa fin). Untuk torsi dan kecepatan angular maksimum, rotor menggunakan fin berturut-turut adalah 0,22 Nm overlap 0 mm dan 16,43 rpm pada ix overlap 70 mm. Daya aktual maksimum yang dapat dihasilkan rotor jenis savonius tipe-L sebesar 1,86 watt (tanpa fin) dan 3,45 watt (penambahan fin). Efisiensi maksimal rotor savonius tipe-L yaitu pada overlap 70 mm sebesar 170,39 % dengan variasi penambahan fin, sedangkan efisiensi terendah savonius tipe- L pada overlap 0 mm sebesar 1,83 % tanpa penambahan fin.",10,other,Pengaruh Overlap Sudu Dan Penambahan Fin Pada Rotor Savonius Tipe-L; Other,https://repository.unej.ac.id/handle/123456789/12205 
APLIKASI MODEL HIDROGRAF SATUAN SINTETIK CLARK PADA SUB DAS KLOPOSAWIT KABUPATEN BONDOWOSO,"HEC-HMS dirancang untuk menghitung proses transformasi hujan menjadi aliran pada suatu sistem DAS. Sofware ini dikembangkan oleh Hidrologic Engineering Center Tujuan dari penelitian ini adalah menentukan metode manakah yang paling handal antara hidrograf satuan sintetik Clark dengan hidrograf satuan sintetik Nakayasu untuk pemodelan hujan aliran pada sub DAS Kloposawit. Untuk proses  pemodelan hidrograf satuan sintetik Clark akan menggunakan software HEC-HMS, sedangkan untuk perhitungan hidrograf satuan sintetik Nakayasu didapat dari penelitian sebelumnya yang dilakukan oleh Ningsih  Berdasarkan hasil perhitungan dengan parameter koefisien ratio sebesar 0,46 didapatkan nilai storage coefficient hasil simulasi pada proses kalibrasi memiliki pola yang mirip akan tetapi bentuknya lebih rendah dibandingkan dengan debit banjir puncak hasil observasi sedangkan untuk proses validasi memiliki pola yang hampir sama akan tetapi grafik hasil simulasi lebih tinggi dibandingkan dengan hasil observasi. Dari proses kalibrasi dan validasi memiliki nilai Nash sebesar 0,9737 dan 0,7889. Nilai tersebut menunjukkan bahwa model tersebut memiliki tingkat akurasi yang bagus. Perbandingan hasil aplikasi hidrograf satuan sintetik Clark dengan hidrograf satuan sintetik Nakayasu menunjukkan bahwa hidrograf satuan sintetik Clark lebih handal dengan nilai Nash 0,9737 sedangkan nilai Nash untuk hidrograf satuan sintetik Nakayasu sebesar 0,7625.",10,other,APLIKASI HIDROGRAF SATUAN SINTETIK; Other,https://repository.unej.ac.id/handle/123456789/9309 
ANALISIS DISPERSI KROMATIK TERHADAP RUGI-RUGI DAYA TRANSMISI PADA SERAT OPTIK SINGLE MODE,Berkembangnya teknologi telekomunikasi merupakan titik tolak dan potensi besar untuk dapat meningkatkan dan mewujudkan berbagai jenis pelayanan komunikasi yang lebih canggih dengan akses yang cepat dan murah. Fiber Optik adalah saluran transmisi yang terbuat dari kaca atau plastik yang digunakan untuk mentransmisikan sinyal cahaya dari suatu tempat ke tempat lain. Cahaya yang ada di dalam serat optik sulit keluar karena indeks bias dari kaca lebih besar daripada indeks bias dari udara. Sumber cahaya yang digunakan adalah laser karena laser mempunyai spektrum yang sangat sempit. Kecepatan transmisi serat optik sangat tinggi sehingga sangat bagus digunakan sebagai saluran komunikasi.,10,id,"Dalam komunikasi serat optik terdapat banyak rugi-rugi salah satunya adalah rugi-rugi penyambungan,; Undergraduat Thesis",https://repository.unej.ac.id/handle/123456789/82609 
ANALISIS PRESTASI TERBANG JELAJAH ENDURANCE MAKSIMUM PESAWAT N219,"Penelitian ini dilakukan menggunakan metode perhitungan dengan grafik Power Required dan Kecepatan. Endurance maksimum pesawat diperoleh dari titik minimum kurva parabolik dari grafik tersebut. Hasil perhitungan menunjukkan pada variasi temperatur ISA 0 dan ISA+20 memberikan hasil bahwa endurance pada ISA+20 lebih besar dibandingkan dengan ISA 0. Di ketinggian terbang sea level, endurance pada ISA 0 adalah sebesar 6,234 jam dan endurance pada ISA+20 adalah sebesar 6,776 jam. Hal ini terjadi karena massa jenis udara semakin menurun dengan meningkatnya temperatur, sehingga kecepatan meningkat dikarenakan massa jenis udara berbanding terbalik dengan kecepatan. Meningkatnya kecepatan akan meningkatkan endurance maksimumnya. Selain itu endurance maksimum juga dipengaruhi oleh ketinggian terbang. Endurance pesawat N219 meningkat seiring dengan bertambahnya ketinggian terbang. Pada variasi ketinggian terbang sea level, 5.000 ft, dan 10.000 ft menghasilkan endurance terkecil yaitu 6,234 jam pada ketinggian sea level dan endurance terbesar yaitu 8,049 jam pada ketinggian 10.000 ft. Hal tersebut terjadi karena meningkatnya ketinggian pesawat menyebabkan menurunkan nilai fuel flow. Fuel flow yang semakin menurun menyebabkan bahan bakar pesawat akan semakin irit, sehingga akan meningkatkan endurance maksimum.",10,id,Prestasi Terbang Jelajah; Endurance; Pesawat N219; Undergraduat Thesis,https://repository.unej.ac.id/handle/123456789/85578 
PENGARUH DESAIN (BODY) DAN TEKNOLOGI MESIN (FUEL INJECTION) TERHADAP PANGSA PASAR GUNA MENENTUKAN  PENGEMBANGAN KUALITAS PRODUK,"Denganmeningkatnyakebutuhankendaraanbermotor, makakebutuhankendaraanrodadua yang lebihramahlingkungandaniritbahanbakar di pastikanakanmendominasi di era masadepan yang semakinsulit. Dalammemilihproduk, konsumententusajaakandipengaruhiolehdesaindariproduk . Selainituuntukjenistransmisi yang digunakanuntukkeadaanpadasaatinibanyak yang memilihkendaraandengantransmisi”automatic”daripadatransmisi manual. Sepertihalnyaprodusensepeda motor Yamaha yang barubaruinimengeluarkanprodukterbarumereka, yaitu Mio J. Berbedadenganskutikandalan  Yamaha terdahulu yang sudahada, yaitu Mio Sporty.Persaingan yang semakinketat di  pasar  global maupundomestikmembuatperusahaanharusmemilikikeunggulanbersainguntukdapatter usbertahan.Penelitianinibertujuanuntukmengkajipengaruhdesainproduk, apakahmempengaruhikonsumendalammembelikendaraanbermotor,mengkajiapakahm asyarakatawamlebihmemilihdesain yang menarikdengankelebihanteknologi yang canggihataulebihmemilihharga yang terjangkautapidenganfitur yang sederhana, mengetahuiseberapabesarpengaruhdesaindanteknologisuatukendaraanbermotorterhad apkonsumendalammembelisuatukendaraanbermotorsertauntukmengetahuidanmengev aluasiresponden, mengapalebihmemilihkendaraanbermotortersebutdibandingkandengankendaraanberm otorlainnya yang sejenisdandariperusahaan yang sama. Penelitianinimengambillokasi di sekitar Jl. Kalimantan, Jemberdan sekitarAlun – alunKabupatenJember.Proses penelitiandilakukandalamkurunwaktubulan November 2012 – Januari 2013. Populasidalampenelitianinimencakupseluruhpenggunasepeda motor Yamaha khususnyapengendarasepeda motor Yamaha Mio sporty dan Yamaha Mio – J. Parameter yang diamatimeliputi: harga, selera, kualitasdankepuasankonsumen. Dari penelitiandiketahuibahwa: a. Desain (body) darimio sporty yang tergolonghampirtidakadaperubahandariawalproduktersebutdimunculkanmasih cukupdiminatikonsumenuntukmembelikendaraanbermotorrodaduajenismio sporty, sedangkandesain (body) darimio – j yang tergolongbarudantampakbanyakperubahanbelumcukupmempengaruhikonsum endalammembelikendaraanbermotorrodaduajenismio – j; b. Masyarakatawamlebihmemilihharga yang tinggidenganfiturdankualitas yang baiksertateknologiterbarudarimio – j yang didalamnyasudahmengadopsiteknologifuel injection (FI).Teknologi FI Yamaha yang disebutYamaha Mixture JET-Fuel Injection (YMJET-FI) membuat Mio J begitusempurna di kalangankonsumen; c. Secarakeseluruhandesaindanteknologisuatukendaraanbermotorsecarabersamasamaberpengaruhterhadapkonsumendalammembelisuatukendaraanbermotorro dadua;  d. Untukpresentasesecarakeseluruhandidapatkanhasil: Untukmio sporty = 46,2% dengansignifikansi 5% Untukmio – j = 72% dengansignifikansi 5% Hal inimenunjukkansecarakeseluruhandesaindanteknologidarimio - j lebihungguldibandingkandenganmio sporty.Sedangkanhargadarimio sporty lebihterjangkaudibandingkandenganmio – j; e. Secarakeseluruhandapatdisimpulkanbahwamasyarakatlebihmemilihharga yang tinggidengankualitas yang baikdanterbarudarimio – j namununtukdesain (body) tetapmenggunakan model lama milikmio sporty, karena di rasa lebih ramping, futuristik, danlebihlincahdijalanandibandingkandengandesain (body) darimio – j yang lebihbesar.",10,other,"DESAIN, TEKNOLOGI MESIN, KUALITAS PRODUK; Other",https://repository.unej.ac.id/handle/123456789/4749 
